,usaf,name,state,lat,lon,min_temp,mean_temp,max_temp,total_snow,total_precipitation,tornado_funnel_cloud,hail,severity_rating
1564,722268,DOTHAN REGIONAL AIRPORT,AL,31.317,-85.45,16.0,67.17506849315069,102.0,0.0,150.15000000000003,0.0,0.0,0.0
768,720361,FLORALA MUNI,AL,31.043,-86.312,17.1,67.48870431893688,100.9,0.0,5932.15,0.0,0.0,0.0
936,722031,FOLSOM FIELD AP,AL,34.269,-86.858,1.4,60.733150684931516,95.0,0.0,33996.599999999984,0.0,0.0,0.0
1009,722285,GADSDEN MUNICIPAL AIRPORT,AL,33.967,-86.083,9.0,60.94438356164384,97.0,0.0,2699.66,0.0,0.0,0.0
468,720592,H L SONNY CALLAHAN AIRPORT,AL,30.46,-87.877,21.2,62.801886792452834,96.8,0.0,19998.0,0.0,0.0,0.0
762,722238,HANCHEY ARMY HELIPORT (FORT R,AL,31.35,-85.667,15.3,66.09806094182827,101.3,0.0,695.4799999999999,0.0,0.0,0.0
2206,723230,HUNTSVILLE INTL/C.T.JONES FIE,AL,34.644,-86.787,3.9,62.25302197802198,100.0,13.6,56.94,0.0,0.0,0.0
1692,A00013,ISBELL FIELD AIRPORT,AL,34.474,-85.721,6.6,58.65576923076923,95.0,0.0,12698.73,0.0,0.0,0.0
773,720381,JACK EDWARDS AIRPORT,AL,30.291,-87.672,21.2,68.03812154696135,98.6,0.0,15998.4,1.0,0.0,3.0
510,722239,LOWE ARMY HELIPORT (FORT RUCK,AL,31.356,-85.751,14.0,65.07944444444445,100.2,0.0,854.0599999999998,0.0,0.0,0.0
760,720362,MAC CRENSHAW MEMORIAL AIRPORT,AL,31.846,-86.611,12.0,63.47863013698631,98.1,0.0,160.23999999999998,0.0,0.0,0.0
905,720307,MADISON CO EXECUTIVE ARPT,AL,34.861,-86.557,2.5,60.54229691876751,98.8,0.0,10086.02,0.0,0.0,0.0
1882,722265,MAXWELL AFB,AL,32.383,-86.367,13.8,65.0654794520548,101.1,0.0,314.22,0.0,1.0,1.0
99,720508,MERKEL FLD SYLACAUGA MUNI,AL,33.172,-86.306,9.9,62.523013698630145,96.1,0.0,2939.1399999999994,0.0,0.0,0.0
224,997742,MIDDLE BAY LIGHT,AL,30.433,-88.0,46.9,65.45,81.3,0.0,0.0,0.0,0.0,0.0
1565,722276,MIDDLETON FIELD AIRPORT,AL,31.416,-87.044,19.9,65.60083102493076,100.9,0.0,313.68,0.0,0.0,0.0
2009,722235,MOBILE DOWNTOWN,AL,30.617,-88.067,21.0,68.75068493150685,100.0,0.0,727.72,0.0,0.0,0.0
2186,722230,MOBILE REGIONAL AIRPORT,AL,30.688,-88.246,19.9,67.76301369863015,102.0,0.0,67.0,0.0,0.0,0.0
505,998196,MOBILE STATE DOCKS,AL,30.7,-88.033,20.8,69.08770949720672,102.7,0.0,0.0,0.0,0.0,0.0
2341,722260,MONTGOMERY RGNL (DANNELLY FD),AL,32.3,-86.408,16.0,66.16611570247935,104.0,0.0,58.06999999999999,0.0,0.0,0.0
2207,723235,NORTH WEST ALABAMA REGIONAL A,AL,34.744,-87.6,10.0,62.828846153846165,102.0,0.0,53.53,0.0,0.0,0.0
472,720413,POSEY FIELD AIRPORT,AL,34.267,-87.6,1.0,60.46556473829201,97.0,0.0,3102.08,0.0,0.0,0.0
1008,722279,PRYOR FIELD REGIONAL ARPT,AL,34.653,-86.945,10.0,61.118681318681325,98.1,11.0,305.86,0.0,0.0,0.0
790,723231,REDSTONE ARMY AIRFIELD,AL,34.679,-86.685,5.0,62.33529411764705,98.2,0.0,2450.2199999999993,0.0,0.0,0.0
295,720856,SCOTTSBORO MUNICIPAL AIRPORT,AL,34.689,-86.006,6.8,61.25412087912088,96.8,0.0,14498.549999999997,0.0,0.0,0.0
1852,722300,SHELBY COUNTY AIRPORT,AL,33.178,-86.782,10.0,64.42219178082193,97.0,0.0,138.55999999999997,0.0,0.0,0.0
103,722219,SHELL AHP,AL,31.363,-85.849,14.0,66.39504132231406,102.9,0.0,237.23000000000005,0.0,0.0,0.0
216,720504,TALLADEGA MUNI,AL,33.57,-86.051,10.4,59.01892857142857,97.3,0.0,2827.0299999999997,0.0,0.0,0.0
778,720376,THE ALBERTVILLE MUNI ARPT-THO,AL,34.229,-86.256,5.0,60.62920110192837,95.0,0.0,0.0,0.0,0.0,0.0
877,720265,THOMAS C RUSSELL FLD ARPT,AL,32.915,-85.963,11.5,62.89479452054795,95.0,0.0,6684.24,0.0,0.0,0.0
1872,722267,TROY MUNI,AL,31.867,-86.017,16.0,66.80110192837466,100.9,0.0,111.12,0.0,0.0,0.0
1904,722286,TUSCALOOSA RGNL,AL,33.217,-87.6,10.9,64.76465753424658,100.9,0.0,128.2,0.0,0.0,0.0
282,720912,VIOSCA KNOLL 768 OIL PLATFORM,AL,29.233,-87.783,33.8,75.60893371757925,98.6,0.0,0.0,0.0,0.0,0.0
275,720505,WALKER COUNTY AIRPORT BEVILL,AL,33.902,-87.314,6.8,61.26448863636364,102.2,0.0,9099.09,0.0,0.0,0.0
761,720363,WEEDON FIELD AIRPORT,AL,31.951,-85.129,15.1,66.40794520547946,104.0,0.0,839.6299999999999,0.0,0.0,0.0
626,998016,WEEKS BAY RESERVE,AL,30.417,-87.833,20.1,67.26914600550965,98.2,0.0,0.0,0.0,0.0,0.0
2119,723403,ADAMS FIELD AIRPORT,AR,34.727,-92.239,1.9,63.77315068493151,104.0,9.5,50.13999999999999,0.0,1.0,1.0
1866,723408,ARKANSAS INTL,AR,35.967,-89.933,15.8,54.38444444444444,98.6,0.0,1199.8799999999999,0.0,0.0,0.0
1111,723448,BATESVILLE REGIONAL ARPT,AR,35.726,-91.647,1.0,61.1005617977528,105.1,0.0,97.75999999999998,0.0,0.0,0.0
1589,723444,BENTONVILLE MUNI/LOUIS M THAD,AR,36.35,-94.217,-5.8,57.25823529411764,102.9,0.0,688.6199999999999,0.0,0.0,0.0
1105,723409,BLYTHEVILLE MUNI AIRPORT,AR,35.94,-89.831,-0.9,60.80438356164384,100.9,0.0,72.99999999999999,0.0,0.0,0.0
1819,723450,BOONE COUNTY AIRPORT,AR,36.267,-93.157,-6.0,58.327123287671235,102.0,0.0,44.34,0.0,0.0,0.0
566,720401,CLINTON MUNI,AR,35.6,-92.45,-0.4,58.626575342465756,104.0,0.0,28811.899999999987,0.0,0.0,0.0
129,720394,DEXTER B FLORENCE MEMORIAL FI,AR,34.1,-93.066,10.0,58.38786764705882,98.1,0.0,84.52,0.0,0.0,0.0
1918,723445,DRAKE FLD,AR,36.0,-94.167,-2.9,59.10523415977962,104.0,87.8,86.94000000000001,0.0,0.0,0.0
2402,723440,FORT SMITH REGIONAL AIRPORT,AR,35.333,-94.363,3.0,62.79506849315069,108.0,17.2,57.6,0.0,1.0,1.0
1917,723417,GRIDER FLD,AR,34.167,-91.933,5.0,64.0254794520548,100.9,16.8,297.7199999999999,0.0,0.0,0.0
739,723425,HARRELL FIELD AIRPORT,AR,33.617,-92.767,5.0,63.75780821917808,105.8,0.0,482.5199999999999,0.0,0.0,0.0
1835,743312,J.L. HELMS SEVIER CO ARPT,AR,34.05,-94.401,6.1,63.64038461538461,107.1,0.0,84.64,0.0,0.0,0.0
1104,723407,JONESBORO MUNICIPAL ARPT,AR,35.831,-90.646,14.0,61.32618384401115,102.0,0.0,101.92,0.0,0.0,0.0
1886,723405,LITTLE ROCK AFB,AR,34.917,-92.15,3.4,61.263287671232874,102.0,19.0,88.53999999999999,1.0,2.0,5.0
1818,723447,MARION COUNTY RGNL AIRPORT,AR,36.291,-92.59,-2.9,59.66918767507003,108.0,0.0,78.33999999999999,0.0,0.0,0.0
1106,723415,MEMORIAL FIELD AIRPORT,AR,34.29,-93.06,3.9,63.15123287671233,105.1,0.0,87.22,0.0,0.0,0.0
873,720172,MENA INTERMOUNTAIN MUNICIPAL,AR,34.545,-94.203,0.7,61.64563106796117,104.0,0.0,359.46000000000004,0.0,0.0,0.0
1730,720175,MONTCELO MUNI/ELLIS FLD AP,AR,33.636,-91.756,6.1,63.95424657534247,100.9,0.0,53.63,0.0,0.0,0.0
1760,723435,MOUNT IDA,AR,34.547,-93.578,1.9,61.956712328767125,106.0,0.0,108.75999999999998,0.0,0.0,0.0
1108,723429,MUNICIPAL AIRPORT,AR,35.258,-93.095,3.0,61.26308539944905,105.1,0.0,95.19999999999999,0.0,0.0,0.0
556,720377,NEWPORT MUNI,AR,35.638,-91.176,0.0,59.7543956043956,100.0,0.0,91.92,0.0,0.0,0.0
1586,723436,NW ARKANSAS REGIONAL ARPT,AR,36.283,-94.3,-4.0,58.889315068493154,107.1,0.0,105.61999999999999,0.0,0.0,0.0
1587,723439,OZARK REGIONAL AIRPORT,AR,36.369,-92.47,-5.1,58.74931506849315,107.1,0.0,95.49999999999999,0.0,0.0,0.0
1112,723449,ROGERS MUNI-CARTER FLD APT,AR,36.372,-94.107,-6.0,58.70027397260274,104.0,0.0,1082.4399999999998,0.0,0.0,0.0
2209,723419,S. AR RGNL AT GDWIN FLD AP,AR,33.221,-92.814,7.0,63.07087912087912,100.9,0.0,52.65,0.0,0.0,0.0
994,722188,SEARCY MUNICIPAL AIRPORT,AR,35.212,-91.737,1.0,60.83305785123967,100.9,0.0,84.86000000000001,0.0,0.0,0.0
1588,723443,SMITH FIELD AIRPORT,AR,36.191,-94.491,-4.0,58.36723163841809,104.0,0.0,93.96000000000001,0.0,0.0,0.0
1109,723434,SPRINGDALE MUNICIPAL ARPT,AR,36.176,-94.119,-5.8,61.25753424657534,102.2,0.0,11198.879999999997,0.0,1.0,1.0
1107,723416,STUTTGART MUNICIPAL ARPT,AR,34.6,-91.574,19.0,64.30375722543353,99.0,0.0,99.18,0.0,0.0,0.0
2413,723418,TEXARKANA REGIONAL AIRPORT-WE,AR,33.456,-93.988,8.1,66.64986301369863,108.0,0.0,143.11999999999998,0.0,0.0,0.0
1759,723406,WALNUT RIDGE REGIONAL ARPT,AR,36.125,-90.924,-2.0,59.16264044943821,102.0,13.4,95.44000000000003,0.0,0.0,0.0
1734,722054,WEST MEMPHIS MUNICIPAL APT,AR,35.135,-90.234,1.9,62.0923287671233,105.1,0.0,108.29999999999998,0.0,0.0,0.0
321,722720,BISBEE DOUGLAS INTL ARPT,AZ,31.458,-109.606,17.1,47.73235294117647,78.1,0.0,2.49,0.0,0.0,0.0
140,720644,BUCKEYE MUNICIPAL AIRPORT,AZ,33.417,-112.683,28.4,72.57000000000001,113.0,0.0,0.0,0.0,0.0,0.0
1061,722748,CASA GRANDE MUNICIPAL ARPT,AZ,32.95,-111.767,26.1,71.90810055865921,111.9,0.0,5611.039999999999,0.0,0.0,0.0
1062,722749,CHANDLER MUNICIPAL AIRPORT,AZ,33.269,-111.813,33.8,77.2603305785124,114.8,0.0,2999.7,0.0,0.0,0.0
97,A00015,COLORADO CITY MUNI AIRPORT,AZ,36.96,-113.014,3.2,55.57861111111111,105.8,0.0,7099.289999999999,0.0,0.0,0.0
2438,749173,COOLIDGE MUNI,AZ,32.936,-111.427,26.6,69.37717041800641,111.2,0.0,5199.479999999999,0.0,0.0,0.0
2026,722745,DAVIS MONTHAN AFB,AZ,32.167,-110.883,25.2,68.95808219178082,107.2,0.0,620.34,0.0,0.0,0.0
2120,723723,ERNEST A. LOVE FIELD ARPT,AZ,34.652,-112.421,9.0,56.11863013698629,98.1,0.0,113.06000000000004,0.0,1.0,1.0
1064,722783,FALCON FIELD AIRPORT,AZ,33.467,-111.733,37.0,74.55452054794519,113.0,0.0,15.400000000000002,0.0,0.0,0.0
2095,723760,FLAGSTAFF,AZ,35.217,-111.817,1.9,54.06465753424658,102.9,0.0,207.47999999999996,0.0,0.0,0.0
1763,723750,FLAGSTAFF PULLIAM AIRPORT,AZ,35.144,-111.666,-7.1,47.5827397260274,89.1,491.6000000000001,37.82000000000001,0.0,1.0,1.0
1875,722730,FORT HUACHUCA,AZ,31.583,-110.333,20.7,63.16401098901098,99.3,0.0,1630.0200000000004,0.0,4.0,4.0
1066,722787,GLENDALE MUNICIPAL AIRPORT,AZ,33.527,-112.295,30.2,77.73119777158773,113.0,0.0,2199.7799999999997,0.0,0.0,0.0
1132,723783,GRAND CANYON NATL PARK APT,AZ,35.946,-112.155,-9.9,47.27774725274725,95.0,0.0,32.699999999999996,0.0,0.0,0.0
415,720635,H A CLARK MEMORIAL FIELD AIRP,AZ,35.3,-112.2,-2.2,49.98547945205481,93.2,0.0,10098.99,0.0,0.0,0.0
2089,723700,KINGMAN AIRPORT,AZ,35.258,-113.933,18.0,63.42,107.1,0.0,16.94,0.0,0.0,0.0
1133,723788,LAUGHLIN/BULLHEAD INTERNATION,AZ,35.157,-114.559,33.8,76.31397260273974,116.6,0.0,3999.6,0.0,0.0,0.0
1864,722785,LUKE AFB,AZ,33.533,-112.383,32.0,73.97013698630138,114.3,0.0,415.7,0.0,1.0,1.0
1059,722728,NOGALES INTERNATIONAL ARPT,AZ,31.421,-110.846,16.0,64.08082191780821,106.0,0.0,40.42,0.0,0.0,0.0
1127,723710,PAGE MUNICIPAL AIRPORT,AZ,36.926,-111.448,18.0,61.15780821917809,107.1,0.0,10.639999999999999,0.0,0.0,0.0
364,723745,PAYSON AIRPORT,AZ,34.257,-111.339,17.6,58.54465753424658,98.6,0.0,10398.959999999997,0.0,0.0,0.0
1065,722784,PHOENIX DEER VALLEY ARPT,AZ,33.688,-112.082,30.9,73.03506849315069,114.1,0.0,216.93999999999997,0.0,0.0,0.0
1067,722788,PHOENIX GOODYEAR AIRPORT,AZ,33.417,-112.383,33.8,77.03901098901098,114.8,0.0,4399.5599999999995,0.0,0.0,0.0
2198,722780,PHOENIX SKY HARBOR INTL AIRPO,AZ,33.428,-112.004,36.0,76.12082191780821,115.0,0.0,106.28,0.0,0.0,0.0
2472,749167,PINAL AIRPARK,AZ,32.511,-111.328,21.2,70.6812080536913,109.4,0.0,8599.14,0.0,0.0,0.0
500,722813,PIONEER AIRFIELD,AZ,31.607,-110.428,19.9,62.29397260273972,99.0,0.0,118.35,0.0,0.0,0.0
554,720339,RYAN FLD,AZ,32.142,-111.175,21.2,71.17873563218392,107.6,0.0,4599.54,0.0,0.0,0.0
1060,722747,SAFFORD REGIONAL AIRPORT,AZ,32.855,-109.635,21.0,65.57774725274726,108.0,0.0,419.04,0.0,0.0,0.0
1068,722789,SCOTTSDALE AIRPORT,AZ,33.623,-111.911,32.0,74.2,114.1,0.0,417.5199999999999,0.0,0.0,0.0
429,723756,SEDONA AIRPORT,AZ,34.85,-111.783,23.0,61.746575342465746,104.0,0.0,19998.0,0.0,0.0,0.0
1128,723747,SHOW LOW MUNICIPAL AIRPORT,AZ,34.264,-110.008,1.4,52.388219178082196,95.0,39.8,26397.36,0.0,0.0,0.0
1129,723754,ST JOHNS INDUS AIRPK ARPT,AZ,34.518,-109.379,1.9,48.72981366459627,96.1,0.0,1.4800000000000004,0.0,0.0,0.0
2197,722740,TUCSON INTERNATIONAL AIRPORT,AZ,32.131,-110.955,26.1,70.84630136986301,111.0,0.0,7.84,0.0,0.0,0.0
1908,722786,WILLIAMS GATEWAY,AZ,33.3,-111.65,30.2,72.40356164383563,113.0,0.0,9803.44,0.0,0.0,0.0
1063,722764,WINDOW ROCK AIRPORT,AZ,35.658,-109.061,-5.1,50.45041095890411,98.1,0.0,33.21999999999999,0.0,0.0,0.0
2212,723740,WINSLOW-LINDBERGH REGIONAL AI,AZ,35.028,-110.721,1.9,56.94116022099446,104.0,0.0,7.300000000000001,0.0,0.0,0.0
1791,740035,YUMA MCAS,AZ,32.65,-114.617,36.0,75.94794520547946,114.1,0.0,101.07999999999998,0.0,0.0,0.0
634,994033,ALAMEDA,CA,37.772,-122.298,39.0,57.05070028011205,92.7,0.0,0.0,0.0,0.0,0.0
1335,725958,ALTURAS MUNICIPAL AIRPORT,CA,41.491,-120.564,-9.9,46.848333333333336,104.0,0.0,19.16,0.0,0.0,0.0
2285,725945,ARCATA AIRPORT,CA,40.978,-124.109,27.0,51.127945205479456,78.1,0.0,34.57,0.0,0.0,0.0
636,994044,ARENA COVE,CA,38.92,-123.7,32.0,52.49803921568627,69.1,0.0,0.0,0.0,0.0,0.0
879,720267,AUBURN MUNICIPAL AIRPORT,CA,38.955,-121.082,23.0,61.996438356164376,111.2,0.0,0.0,0.0,0.0,0.0
1859,722920,AVALON/CATALINA,CA,33.4,-118.417,37.9,62.8909090909091,105.1,0.0,13.02,0.0,0.0,0.0
2380,723815,BARSTOW-DAGGETT AIRPORT,CA,34.854,-116.786,23.0,68.96088154269971,111.9,0.0,1.4100000000000001,0.0,0.0,0.0
1877,724837,BEALE AFB,CA,39.133,-121.433,23.4,62.46153846153846,110.7,0.0,24.78,0.0,1.0,1.0
1699,746110,BICYCLE LAKE FORT IRWIN AAF,CA,35.283,-116.633,14.2,66.42794520547945,109.0,0.0,204.0,0.0,0.0,0.0
73,A06854,BIG BEAR CITY AIRPORT,CA,34.264,-116.854,-0.4,46.23729281767956,86.0,0.0,5999.399999999999,0.0,0.0,0.0
2452,724800,BISHOP AIRPORT,CA,37.371,-118.358,8.1,58.93104395604396,107.1,2.4,5.07,0.0,0.0,0.0
2282,725845,BLUE CANYON - NYACK ARPT,CA,39.277,-120.71,17.1,53.340547945205486,96.1,0.0,142.04000000000002,0.0,0.0,0.0
2480,747188,BLYTHE AIRPORT,CA,33.619,-114.714,30.0,75.68082191780822,116.1,0.0,3.5700000000000003,0.0,0.0,0.0
1072,722887,BRACKETT FIELD AIRPORT,CA,34.1,-117.783,30.2,70.29275862068964,107.6,0.0,1799.82,0.0,0.0,0.0
396,720652,BRIDGEPORT SONORA JUNCTION,CA,38.356,-119.519,-11.0,44.69138888888888,93.0,0.0,28.32,0.0,0.0,0.0
1077,722904,BROWN FIELD MUNICIPAL ARPT,CA,32.572,-116.979,34.0,63.32410958904109,100.0,0.0,29.49,0.0,0.0,0.0
325,724950,BUCHANAN FIELD AIRPORT,CA,37.992,-122.055,28.0,60.965753424657535,111.9,0.0,15.699999999999998,0.0,0.0,0.0
1909,722880,BURBANK/GLENDALE,CA,34.2,-118.35,36.0,67.53616438356164,111.9,0.0,11.54,0.0,0.0,0.0
27,720329,CABLE,CA,34.112,-117.688,35.6,66.14820936639117,105.8,0.0,2599.7399999999993,0.0,0.0,0.0
517,998175,CAL POLY PIER,CA,35.167,-120.733,40.3,56.07999999999999,79.2,0.0,0.0,0.0,0.0,0.0
48,720681,CALAVERAS CO MAURY RASMUSSEN,CA,38.146,-120.648,24.6,61.1232044198895,111.9,0.0,0.0,0.0,0.0,0.0
1764,723926,CAMARILLO AIRPORT,CA,34.217,-119.083,33.1,62.17068493150684,106.0,0.0,10.02,0.0,0.0,0.0
1853,724810,CASTLE,CA,37.38,-120.568,28.4,62.75369863013698,116.6,0.0,1199.8799999999999,0.0,0.0,0.0
1214,724973,CHICO MUNICIPAL AIRPORT,CA,39.8,-121.85,26.6,63.79863013698631,111.2,0.0,6399.359999999998,0.0,0.0,0.0
2330,746120,CHINA LAKE,CA,35.688,-117.693,19.0,67.44230769230771,113.0,0.0,1.28,0.0,0.0,0.0
1075,722899,CHINO AIRPORT,CA,33.975,-117.636,30.9,66.74027397260275,111.9,0.0,9.98,0.0,0.0,0.0
438,720615,COLUMBIA AIRPORT,CA,38.033,-120.417,23.0,60.081095890410964,111.2,0.0,0.0,0.0,0.0,0.0
552,720333,CORONA MUNI,CA,33.9,-117.6,26.6,65.3895890410959,106.0,0.0,7.76,0.0,0.0,0.0
580,994012,CRESCENT CITY,CA,41.745,-124.183,33.1,51.52234636871508,78.3,0.0,0.0,0.0,0.0,0.0
238,998474,DAVIS POINT  SAN PABLO BAY,CA,38.057,-122.259,37.8,58.7300835654596,96.6,0.0,0.0,0.0,0.0,0.0
2446,747187,DESERT RESORTS RGNL ARPT,CA,33.627,-116.159,21.9,74.04890109890111,115.0,0.0,0.8300000000000001,0.0,0.0,0.0
2067,722874,DOWNTOWN L.A./USC CAMPUS,CA,34.024,-118.291,35.1,64.54657534246574,102.9,0.0,6.409999999999999,0.0,0.0,0.0
2032,723810,EDWARDS AFB,CA,34.933,-117.9,16.7,63.056438356164385,110.7,0.0,2.84,0.0,0.0,0.0
1498,747043,EL MONTE AIRPORT,CA,34.083,-118.033,37.4,71.53756906077348,109.4,0.0,2199.7799999999997,0.0,0.0,0.0
657,997997,ELKHORN SLOUGH RESERVE,CA,36.817,-121.733,31.6,54.88236914600551,95.5,0.0,4.85,0.0,0.0,0.0
2053,745160,FAIRFIELD/TRAVIS AF,CA,38.267,-121.95,22.5,60.503287671232876,116.6,0.0,1013.6599999999999,0.0,0.0,0.0
57,723897,FRESNO CHANDLER EXECUTIVE,CA,36.732,-119.82,32.0,53.59166666666667,80.6,0.0,0.0,0.0,0.0,0.0
2497,723890,FRESNO YOSEMITE INTERNATIONAL,CA,36.78,-119.719,32.0,66.83808219178081,114.1,0.0,6.059999999999999,0.0,0.0,0.0
1084,722976,FULLERTON MUNICIPAL ARPT,CA,33.872,-117.979,37.0,66.22712328767125,111.0,0.0,11.86,0.0,0.0,0.0
2160,723816,GENERAL WILLIAM J. FOX AIRFIE,CA,34.741,-118.212,18.0,64.00356164383561,113.0,0.0,2.8699999999999997,0.0,0.0,0.0
1078,722907,GILLESPIE FIELD AIRPORT,CA,32.826,-116.973,32.0,64.00328767123288,100.4,0.0,4799.5199999999995,0.0,0.0,0.0
71,720406,GNOSS FIELD AIRPORT,CA,38.15,-122.55,24.8,57.75152354570638,111.2,0.0,8399.16,0.0,0.0,0.0
403,720646,HALF MOON BAY AIRPORT,CA,37.513,-122.501,28.4,53.85906593406594,86.0,0.0,5499.449999999999,0.0,0.0,0.0
1136,723898,HANFORD MUNICIPAL AIRPORT,CA,36.319,-119.629,28.0,64.82876712328768,114.1,0.0,10.120000000000001,0.0,0.0,0.0
326,725850,HAYWARD EXECUTIVE AIRPORT,CA,37.654,-122.115,35.1,58.187123287671234,106.0,0.0,11.41,0.0,0.0,0.0
12,720687,HEMET RYAN,CA,33.733,-117.017,23.9,63.97479452054795,111.4,0.0,1106.12,0.0,0.0,0.0
432,749179,HOLLISTER MUNICIPAL AIRPORT,CA,36.9,-121.417,26.6,57.90164383561644,111.2,0.0,0.0,0.0,0.0,0.0
1499,747185,IMPERIAL COUNTY AIRPORT,CA,32.834,-115.579,30.9,74.57808219178084,114.1,0.0,2.4400000000000004,0.0,0.0,0.0
1971,725946,JACK MC NAMARA FLD,CA,41.767,-124.233,30.0,51.89890410958904,73.0,0.0,78.6,0.0,0.0,0.0
1911,722977,JOHN WAYNE ARPT ORA,CA,33.667,-117.867,41.0,66.7095890410959,106.0,0.0,10.479999999999997,0.0,1.0,1.0
630,994018,LA JOLLA,CA,32.867,-117.258,44.8,62.594134078212285,91.4,0.0,0.0,0.0,0.0,0.0
2074,725847,LAKE TAHOE AIRPORT,CA,38.898,-119.995,-9.9,43.940677966101696,93.0,0.0,32.699999999999996,0.0,0.0,0.0
411,720614,LINCOLN REGIONAL AIRPORT KARL,CA,38.909,-121.351,21.2,60.665205479452055,113.0,0.0,0.0,0.0,0.0,0.0
2070,724927,LIVERMORE MUNICIPAL ARPT,CA,37.693,-121.814,26.1,59.54712328767124,113.0,0.0,17.26,0.0,0.0,0.0
1073,722895,LOMPOC AIRPORT,CA,34.667,-120.467,27.0,55.81227544910179,93.0,0.0,5.939999999999998,0.0,0.0,0.0
2456,722970,LONG BEACH / DAUGHERTY FIELD,CA,33.812,-118.146,39.0,65.46383561643835,109.0,0.0,4.739999999999999,0.0,0.0,0.0
1083,722975,LOS ALAMITOS AAF AIRPORT,CA,33.79,-118.052,34.5,63.762191780821915,107.6,0.0,12.33,0.0,0.0,0.0
2441,722950,LOS ANGELES INTERNATIONAL AIR,CA,33.938,-118.389,39.0,64.18164383561644,102.0,0.0,5.640000000000001,0.0,0.0,0.0
1485,745046,MADERA MUNICIPAL AIRPORT,CA,36.988,-120.111,27.0,63.353972602739724,115.0,0.0,8.52,0.0,0.0,0.0
792,723894,MAMMOTH YOSEMITE AIRPORT,CA,37.633,-118.85,-13.0,44.783381924198245,89.6,0.0,9998.999999999998,0.0,0.0,0.0
4,724916,MARINA MUNI,CA,36.682,-121.762,-11.2,42.30574712643678,80.6,0.0,10798.919999999998,0.0,0.0,0.0
1711,722931,MARINE CORPS AIR STATION,CA,32.867,-117.133,33.1,61.9427397260274,100.2,0.0,209.99999999999997,1.0,0.0,3.0
2164,722926,MARINE CORPS AIR STATION,CA,33.3,-117.35,28.0,63.48483965014577,100.9,0.0,402.92999999999995,0.0,0.0,0.0
239,998475,MARTINEZ-AMORCO,CA,38.033,-122.125,35.4,59.643016759776536,102.4,0.0,0.0,0.0,0.0,0.0
1894,724836,MC CLELLAN AFLD,CA,38.668,-121.401,28.4,62.79369863013698,113.0,0.0,12198.779999999997,0.0,0.0,0.0
1079,722927,MCCLELLAN-PALOMAR AIRPORT,CA,33.128,-117.279,37.9,62.58931506849315,96.1,0.0,11.860000000000001,0.0,0.0,0.0
394,722928,MCOLF CAMP PENDLETON RED BEAC,CA,33.286,-117.456,42.1,63.14404761904762,97.0,0.0,400.8999999999999,0.0,0.0,0.0
2251,724926,MDSTO CTY-CO H SHAM FD APT,CA,37.624,-120.951,28.0,62.79013698630137,111.9,0.0,7.87,0.0,0.0,0.0
2503,723840,MEADOWS FIELD AIRPORT,CA,35.434,-119.054,30.9,67.61424657534249,115.0,0.0,3.9200000000000004,0.0,0.0,0.0
803,722953,MOJAVE AIRPORT,CA,35.067,-118.15,21.2,63.67916666666667,107.6,0.0,199.98,0.0,0.0,0.0
1210,724915,MONTEREY PENINSULA AIRPORT,CA,36.588,-121.845,34.0,56.8745205479452,93.0,0.0,33.629999999999995,0.0,0.0,0.0
1076,722903,MONTGOMERY FIELD AIRPORT,CA,32.816,-117.139,37.9,64.32301369863013,99.0,0.0,11.359999999999998,0.0,0.0,0.0
621,998173,MOSS LANDING S HARBOR,CA,36.8,-121.783,35.8,53.65333333333333,77.4,0.0,0.0,0.0,0.0,0.0
1973,725957,MOUNT SHASTA,CA,41.317,-122.317,12.0,51.80469613259668,106.0,0.0,35.36,0.0,0.0,0.0
1860,745090,MOUNTAIN VIEW /SUNN,CA,37.417,-122.05,30.2,58.231212121212124,102.2,0.0,6399.359999999999,0.0,0.0,0.0
1206,724815,MRCD MUNI/MACREADY FLD APT,CA,37.285,-120.513,26.1,64.02383561643835,116.1,0.0,15.42,0.0,0.0,0.0
2253,724945,N Y. MINETA SN JO INTL APT,CA,37.359,-121.924,32.0,60.492876712328766,109.0,0.0,6.540000000000001,0.0,0.0,0.0
2140,722810,NAF,CA,32.817,-115.683,30.0,76.44649859943978,116.1,0.0,202.52999999999997,0.0,0.0,0.0
2071,724955,NAPA COUNTY AIRPORT,CA,38.21,-122.285,24.1,57.35561643835617,115.0,0.0,21.3,1.0,0.0,3.0
2372,747020,NAVAL AIR STATION,CA,36.333,-119.95,21.0,65.06785714285712,117.0,0.0,3.87,0.0,0.0,0.0
2199,722909,NAVAL AUXILIARY LANDING FD,CA,32.567,-117.117,36.0,62.07972602739726,96.1,0.0,303.86999999999995,0.0,0.0,0.0
2157,723805,NEEDLES AIRPORT,CA,34.768,-114.619,32.0,76.22148760330577,118.0,0.0,2.8000000000000003,0.0,0.0,0.0
237,749486,NEVADA COUNTY AIR PARK,CA,39.224,-121.003,24.8,60.596408839779,107.6,0.0,0.0,0.0,0.0,0.0
1098,723171,NORTH AUXILIARY AIRFIELD EDWA,CA,34.988,-117.865,15.4,62.89776536312849,111.6,0.0,3.52,0.0,0.0,0.0
2423,722906,NORTH ISLAND NAS,CA,32.7,-117.2,41.0,63.58082191780822,93.9,0.0,104.08,0.0,0.0,0.0
