,usaf,name,state,lat,lon
3050,746930,FORT BRAGG/SIMMONS,NC,35.133,-78.933
3051,747900,SHAW AFB/SUMTER,SC,33.967,-80.483
3052,747686,KEESLER AFB,MS,30.417,-88.917
3053,722265,MAXWELL AFB,AL,32.383,-86.367
3054,722536,RANDOLPH AFB,TX,29.517,-98.267
3055,701940,FORT YUKON,AK,66.567,-145.267
3056,722485,BARKSDALE AFB,LA,32.5,-93.65
3057,723405,LITTLE ROCK AFB,AR,34.917,-92.15
3058,724363,COLUMBUS MUNI,IN,39.25,-85.883
3059,747950,PATRICK AFB/COCOA B,FL,28.233,-80.6
3060,700860,BARTER ISLAND,AK,70.133,-143.633
3061,702460,MINCHUMINA,AK,63.9,-152.267
3062,722018,CLOVIS(NEXRAD)               ,NM,34.633,-103.633
3063,722615,LAUGHLIN AFB,TX,29.367,-100.783
3064,722865,ONTARIO,CA,34.067,-117.65
3065,722867,BEAUMONT,CA,33.933,-116.967
3066,723306,COLUMBUS AFB,MS,33.65,-88.45
3067,724466,RICHARDS-GEBAUR AP,MO,38.85,-94.55
3068,724836,MC CLELLAN AFLD,CA,38.668,-121.401
3069,724935,HAYWARD AIR TERM,CA,37.654,-122.115
3070,725346,CHICAGO/MEIGS,IL,41.867,-87.6
3071,725985,BROOKINGS,OR,42.05,-124.28
3072,742070,FORT LEWIS/GRAY AAF,WA,47.133,-122.6
3073,744907,EAST MILTON,MA,42.212,-71.114
3074,747750,TYNDALL AFB,FL,30.067,-85.583
3075,702320,ANIAK,AK,61.583,-159.533
3076,702600,NENANA/MUN.                  ,AK,64.55,-149.083
3077,702735,MERRILL FLD,AK,61.2,-149.833
3078,722053,EXECUTIVE,FL,28.55,-81.333
3079,722057,ORLANDO SANFORD,FL,28.767,-81.233
3080,722160,ALBANY MUNICIPAL,GA,31.533,-84.183
3081,722166,VALDOSTA RGNL,GA,30.783,-83.267
3082,722286,TUSCALOOSA RGNL,AL,33.217,-87.6
3083,722356,GREENVILLE MUNI,MS,33.483,-90.983
3084,722517,ALICE INTL,TX,27.733,-98.017
3085,722640,MARFA MUNICIPAL,TX,30.367,-104.017
3086,722710,TRUTH OR CONSEQUENC,NM,33.233,-107.267
3088,722786,WILLIAMS GATEWAY,AZ,33.3,-111.65
3089,722880,BURBANK/GLENDALE,CA,34.2,-118.35
3090,722886,VAN NUYS,CA,34.21,-118.49
3091,722977,JOHN WAYNE ARPT ORA,CA,33.667,-117.867
3092,723108,LUMBERTON MUNI,NC,34.61,-79.059
3093,723119,GREENVILLE DOWNTOWN,SC,34.85,-82.35
3094,723193,SMITH REYNOLDS,NC,36.133,-80.217
3095,723200,ROME/RUSSELL(RAMOS)          ,GA,34.35,-85.167
3096,723347,DYERSBURG MUNI,TN,36.0,-89.4
3097,723417,GRIDER FLD,AR,34.167,-91.933
3098,723445,DRAKE FLD,AR,36.0,-94.167
3099,723625,GRANTS MILAN MUNI,NM,35.167,-107.9
3100,723656,SANTA FE CO. MUNI,NM,35.617,-106.083
3101,723658,FOUR CORNERS RGNL,NM,36.733,-108.217
3102,723676,TUCUMCARI MUNI,NM,35.183,-103.6
3103,723820,PALMDALE PRODUCTION,CA,34.633,-118.083
3104,723927,OXNARD,CA,34.201,-119.207
3105,724016,CHARLOTTESVILLE ALB,VA,38.133,-78.45
3106,724085,NORTHEAST PHILADELPH,PA,40.082,-75.011
3107,724095,TRENTON MERCER,NJ,40.267,-74.8
3108,724106,DANVILLE RGNL,VA,36.567,-79.333
3109,724116,DUBLIN/NEW RIV VLLY,VA,37.133,-80.683
3110,724235,BOWMAN FLD,KY,38.217,-85.65
3111,724275,WHEELING OHIO CO,WV,40.167,-80.65
3112,724296,AIRBORNE AIRPARK,OH,39.433,-83.8
3113,724303,AKRON FULTON INTL,OH,41.033,-81.467
3114,724388,GOSHEN MUNI,IN,41.533,-85.8
3115,724454,FARMINGTON RGNL,MO,37.761,-90.429
3116,724455,KIRKSVILLE RGNL,MO,40.083,-92.533
3117,724463,CHARLES B WHEELER D,MO,39.117,-94.583
3118,724475,JOHNSON CO. INDUSTR,KS,38.833,-94.883
3119,724490,ST. JOSEPH/ROSE-CRA,MO,39.767,-94.917
3120,724506,HUTCHINSON MUNI,KS,38.067,-97.85
3121,724515,GARDEN CITY RGNL,KS,37.917,-100.717
3122,724556,EMPORIA MUNI,KS,38.332,-96.191
3123,724565,FORBES FLD,KS,38.95,-95.65
3124,724665,LIMON MUNI,CO,39.267,-103.667
3125,724675,EAGLE CO RGNL,CO,39.633,-106.917
3126,724698,COLORADO PLAINS RGNL,CO,40.183,-103.217
3127,724756,BRYCE CANYON,UT,37.7,-112.145
3128,725036,DUTCHESS CO,NY,41.617,-73.883
3129,725085,ORANGE MUNI,MA,42.567,-72.283
3130,725103,READING RGNL CARL A,PA,40.367,-75.967
3131,725105,PENN VALLEY,PA,40.817,-76.867
3132,725107,FITCHBURG MUNI,MA,42.554,-71.759
3133,725118,HARRISBURG/CAPITAL,PA,40.217,-76.85
3134,725125,DU BOIS JEFFERSON C,PA,41.167,-78.9
3135,725127,JOHN MURTHA JOHNSTO,PA,40.317,-78.833
3136,725156,ELMIRA CORNING RGNL,NY,42.15,-76.883
3137,725205,ALLEGHENY CO,PA,40.35,-79.917
3138,725267,VENANGO RGNL,PA,41.378,-79.86
3139,725287,NIAGARA FALLS INTL,NY,43.1,-78.933
3140,725376,WILLOW RUN,MI,42.233,-83.517
3141,725396,W K KELLOGG,MI,42.3,-85.25
3142,725462,IOWA CITY MUNI,IA,41.639,-91.547
3143,725610,SIDNEY MUNI (AMOS)           ,NE,41.1,-102.983
3144,725626,IMPERIAL MUNI,NE,40.509,-101.621
3145,725636,CHADRON MUNI,NE,42.833,-103.1
3146,725750,OGDEN-HINCKLEY MUNI,UT,41.2,-112.017
3147,725765,RIVERTON REGIONAL,WY,43.067,-108.467
3148,725775,EVANSTON UINTA CO BU,WY,41.267,-111.033
3149,725810,WENDOVER/AF. AUX. F,UT,40.733,-114.033
3150,725895,KLAMATH FALLS,OR,42.15,-121.733
3151,725905,UKIAH MUNI,CA,39.117,-123.2
3152,725946,JACK MC NAMARA FLD,CA,41.767,-124.233
3153,725955,SISKIYOU CO,CA,41.783,-122.467
3154,725957,MOUNT SHASTA,CA,41.317,-122.317
3155,726196,MILLINOCKET MUNI,ME,45.65,-68.683
3156,726384,WEXFORD CO,MI,44.283,-85.417
3157,726395,OSCODA WURTSMITH,MI,44.45,-83.4
3158,726416,TRI CO RGNL,WI,43.217,-90.183
3159,726516,PHILIP,SD,44.05,-101.6
3160,726576,WILLMAR MUNI JOHN L RICE FLD,MN,45.116,-95.089
3161,726584,ST PAUL DOWNTOWN HO,MN,44.933,-93.05
3162,726817,MULLAN PASS VOR,ID,47.45,-115.667
3163,726837,ONTARIA MUNI,OR,44.017,-117.017
3164,726875,ROME STATE,OR,42.583,-117.883
3165,726884,LA GRANDE UNION CO,OR,45.283,-118.0
3166,726904,ROSEBURG RGNL,OR,43.233,-123.35
3167,726958,NEWPORT MUNICIPAL,OR,44.583,-124.05
3168,727130,PRESQUE ISLE (AWOS)          ,ME,46.683,-68.05
3169,727827,MOSES LAKE/GRANT CO,WA,47.2,-119.317
3170,727845,TRI CITIES,WA,46.267,-119.117
3171,727883,BOWERS FLD,WA,47.033,-120.531
3172,743945,MANCHESTER,NH,42.933,-71.433
3173,744865,WESTHAMPTON BEACH,NY,40.85,-72.617
3174,744915,BARNES MUNI,MA,42.15,-72.717
3175,744989,CHAUTAUQUA CO DUNKIR,NY,42.493,-79.272
3176,744994,SCHENECTADY CO,NY,42.85,-73.917
3177,722104,ALBERT WHITTED,FL,27.767,-82.633
3178,722315,LAKEFRONT,LA,30.033,-90.017
3179,725025,TETERBORO,NJ,40.85,-74.05
3180,725046,GROTON NEW LONDON,CT,41.317,-72.033
3181,724930,OAKLAND/METROP. OAK,CA,37.75,-122.217
3182,725045,TWEED NEW HAVEN,CT,41.25,-72.883
3183,704540,ADAK (NAS)                   ,AK,51.883,-176.65
3184,722404,CHENAULT AIRPARK,LA,30.217,-93.15
3185,725087,HARTFORD BRAINARD,CT,41.733,-72.65
3186,726917,NORTH BEND MUNI,OR,43.417,-124.233
3187,702070,UNALAKLEET,AK,63.883,-160.8
3188,722200,APALACHICOLA MUNI,FL,29.733,-85.033
3189,727924,KELSO LONGVIEW,WA,46.118,-122.898
3190,727935,BOEING FLD KING CO,WA,47.517,-122.3
3191,702040,GAMBELL (AWOS)               ,AK,63.767,-171.733
3192,722235,MOBILE DOWNTOWN,AL,30.617,-88.067
3193,724839,SACRAMENTO INTL,CA,38.683,-121.583
3194,747910,MYRTLE BEACH CIV,SC,33.683,-78.933
3195,747915,NORTH MYRTLE BEACH,SC,33.817,-78.717
3196,722040,MELBOURNE REGIONAL,FL,28.1,-80.65
3197,722505,VALLEY INTL,TX,26.217,-97.65
3198,723083,FRANKLIN MUNI JB ROS,VA,36.698,-76.904
3199,725063,NANTUCKET MEM,MA,41.25,-70.05
3200,700300,WAINWRIGHT (DEW)             ,AK,70.617,-159.85
3201,702550,SKWENTNA,AK,61.967,-151.183
3202,703430,MIDDLETON ISLAND,AK,59.433,-146.333
3203,722175,ROBINS AFB,GA,32.633,-83.6
3204,722250,FORT BENNING,GA,32.333,-85.0
3205,722269,CAIRNS AAF,AL,31.267,-85.7
3206,722270,MARIETTA/DOBBINS AF,GA,33.917,-84.517
3207,722390,FORT POLK (ARMY)             ,LA,31.033,-93.033
3208,722576,ROBERT GRAY AAF,TX,31.067,-97.833
3209,722686,CANNON AFB,NM,34.383,-103.317
3210,722688,LEA CO RGNL,NM,32.683,-103.217
3211,722745,DAVIS MONTHAN AFB,AZ,32.167,-110.883
3212,722860,RIVERSIDE/MARCH AFB,CA,33.9,-117.25
3213,723030,POPE FIELD,NC,35.167,-79.033
3214,723066,SEYMOUR JOHNSON AFB,NC,35.333,-77.95
3215,723067,KINSTON RGNL JETPORT,NC,35.332,-77.609
3216,723540,TINKER AFB,OK,35.417,-97.383
3217,723810,EDWARDS AFB,CA,34.933,-117.9
3218,724037,DAVISON AAF,VA,38.717,-77.183
3219,724096,MC GUIRE AFB,NJ,40.017,-74.583
3220,724240,FORT KNOX/GODMAN,KY,37.9,-85.967
3221,724338,SCOTT AFB MIDAMERIC,IL,38.533,-89.833
3223,724457,WAYNESVILLE RGNL AR,MO,37.733,-92.133
3224,724467,WHITEMAN AFB,MO,38.717,-93.55
3225,724695,BUCKLEY AFB,CO,39.7,-104.75
3226,724723,BLANDING MUNI,UT,37.583,-109.483
3227,724735,HANKSVILLE,UT,38.37,-110.72
3228,725038,STEWART INTL,NY,41.5,-74.1
3229,725377,SELFRIDGE ANGB,MI,42.6,-82.833
3230,725540,OFFUTT AFB,NE,41.117,-95.9
3231,725755,HILL AFB,UT,41.117,-111.967
3232,725786,MALAD CITY,ID,42.167,-112.297
3233,725835,BATTLE MOUNTAIN,NV,40.6,-116.867
3234,725869,MALTA,ID,42.32,-113.33
3235,726405,LAWRENCE J TIMMERMAN,WI,43.117,-88.033
3236,726625,ELLSWORTH AFB,SD,44.133,-103.1
3237,726815,MOUNTAIN HOME AFB,ID,43.05,-115.867
3238,727575,GRAND FORKS AFB,ND,47.95,-97.4
3239,727675,MINOT AFB,ND,48.417,-101.35
3240,727735,DRUMMOND,MT,46.67,-113.15
3241,727855,FAIRCHILD AFB,WA,47.617,-117.65
3242,742060,MC CHORD FIELD,WA,47.133,-122.483
3243,744910,CHICOPEE FALLS/WEST,MA,42.2,-72.533
3244,745160,FAIRFIELD/TRAVIS AF,CA,38.267,-121.95
3245,745700,DAYTON/WRIGHT-PATTE,OH,39.833,-84.05
3246,745940,ANDREWS AFB/CAMP SP,MD,38.817,-76.85
3247,746710,FORT CAMPBELL (AAF)          ,KY,36.667,-87.5
3248,703860,PETERSBURG,AK,56.817,-132.967
3249,722026,HOMESTEAD ARB,FL,25.483,-80.383
3250,747880,MACDILL AFB/TAMPA,FL,27.85,-82.5
3251,745980,LANGLEY AFB/HAMPTON,VA,37.083,-76.35
3252,724088,DOVER AFB,DE,39.117,-75.467
3253,703670,GUSTAVUS,AK,58.425,-135.707
3254,722436,HOUSTON/ELLINGTON,TX,29.6,-95.167
3255,747770,HURLBURT FIELD (AF)          ,FL,30.417,-86.683
3268,703894,KLAWOCK AIRPORT,AK,55.58,-133.075
3269,722484,SHREVEPORT DOWNTOWN ARPT,LA,32.543,-93.745
3270,722874,DOWNTOWN L.A./USC CAMPUS,CA,34.024,-118.291
3271,723086,NWPT NEWS/WIMBURG INTL APT,VA,37.132,-76.493
3272,724125,MERCER COUNTY AIRPORT,WV,37.298,-81.204
3273,724927,LIVERMORE MUNICIPAL ARPT,CA,37.693,-121.814
3274,724955,NAPA COUNTY AIRPORT,CA,38.21,-122.285
3275,724957,SONOMA COUNTY AIRPORT,CA,38.504,-122.81
3276,725533,BRENNER FIELD AIRPORT,NE,40.08,-95.592
3277,725847,LAKE TAHOE AIRPORT,CA,38.898,-119.995
3278,726556,REDWOOD FALLS MUNI AIRPORT,MN,44.548,-95.08
3279,726665,WORLAND MUNICIPAL AIRPORT,WY,43.966,-107.951
3280,727033,INTERNATIONAL AIRPORT,ME,46.119,-67.793
3281,727825,PANGBORN MEMORIAL AIRPORT,WA,47.398,-120.201
3283,722743,TUCSON NEXRAD,AZ,31.883,-110.617
3285,740020,ABERDEEN PROVING GROUNDS,MD,39.5,-76.167
3288,746060,SOUTH VANDENBERG AFB,CA,34.65,-120.567
3292,690584,LZ BULL / EXERCISE,CA,33.067,-115.067
3293,722544,AUSTIN-CAMP MABRY,TX,30.321,-97.76
3294,722540,AUSTIN-BERGSTROM INTL AIRPORT,TX,30.183,-97.68
3295,725010,UPTON,NY,40.85,-72.85
3297,722150,PEACHTREE CITY,GA,33.356,-84.567
3302,726809,BOISE NEXRAD,ID,43.5,-116.233
3303,726513,SIOUX FALLS NEXRAD,SD,44.133,-102.833
3307,722416,NEW BRAUNFELS MUNICIPAL AP,TX,29.709,-98.046
3310,723044,ERWIN  HARNETT COUNTY AIRPORT,NC,35.38,-78.73
3311,723048,ANDREWS  ANDREWS-MURPHY AIRPO,NC,35.19,-83.86
3312,724104,SOMERSET ARPT ASOS,NJ,40.633,-74.667
3313,724845,WELLS,NV,41.12,-114.97
3314,725218,MARION,PA,40.617,-83.067
3315,726704,BUFFALO,WY,44.383,-106.717
3316,911649,LIHUE KAUAI ISL,HI,21.983,-159.333
3399,726393,ALPENA NEXRAD,MI,44.917,-84.717
3404,701333,DEERING AIRPORT,AK,66.069,-162.764
3405,723246,OAK RIDGE,TN,36.024,-84.238
3406,727833,CHALLIS (AMOS)               ,ID,44.523,-114.215
3407,745944,BALTIMORE DOWNTOWN,MD,39.281,-76.611
3409,726818,REXBURG-MADISON COUNTY APT,ID,43.832,-111.808
3410,726824,STANLEY RANGER STATION,ID,44.171,-114.927
3411,723900,SAN SIMEON/PT. PIED,CA,35.666,-121.285
3412,702740,PALMER MUNICIPAL AIRPORT,AK,61.596,-149.092
3413,722038,NAPLES MUNICIPAL AIRPORT,FL,26.155,-81.775
3414,722523,STINSON MINICIPAL AIRPORT,TX,29.339,-98.472
3415,723700,KINGMAN AIRPORT,AZ,35.258,-113.933
3416,724796,LOGAN-CACHE AIRPORT,UT,41.787,-111.853
3417,726627,BUFFALO,SD,45.604,-103.546
3418,726710,BIG PINEY-MARBLETON ARPT,WY,42.584,-110.108
3419,727925,SANDERSON FIELD AIRPORT,WA,47.238,-123.141
3420,726506,FOND DU LAC COUNTY AIRPORT,WI,43.769,-88.491
3422,746943,ELIZABETH CITY CGAS,NC,36.25,-76.167
3427,723760,FLAGSTAFF,AZ,35.217,-111.817
3457,911907,HANA,HI,20.796,-156.014
3469,692644,MUSCATATUCK TRNG CTR,IN,39.05,-85.617
3485,724503,SPENCER,ID,44.35,-112.18
3519,724797,MILFORD MUNI BRISCOE,UT,38.417,-113.017
3521,722064,PORT RICHEY (ASOS)           ,FL,28.35,-82.617
3525,702754,VALDEZ,AK,61.133,-146.25
3526,701334,KOTZEBUE,AK,66.883,-162.6
3539,744550,DAVENPORT MUNICIPAL AIRPT,IA,41.614,-90.591
3542,703626,HAINES,AK,59.243,-135.509
3543,723050,NEWPORT,NC,34.767,-76.867
3544,698324,BOGUE FIELD MCALF,NC,34.683,-77.033
3548,723180,BLACKSBURG,VA,37.2,-80.4
3549,723139,BILLY MITCHELL AIRPORT,NC,35.233,-75.622
3553,691324,FORT BRAGG / TEST,NC,35.15,-78.9
3554,722083,CHARLESTON AFB,SC,32.9,-80.05
3556,723640,DONA ANA COUNTY INTL JETPORT,NM,31.88,-106.703
3557,747255,PAYSON,AZ,34.267,-111.35
3564,723935,VANDENBERG RANGE,CA,34.717,-120.567
3568,725939,COUNCIL BLUFFS,IA,41.267,-95.767
3591,692494,SUPERIOR VALLEY G R,CA,35.333,-117.1
3606,994590,THOUSAND I. BRDG.  NY,NY,44.3,-75.98
3607,711680,SIOUX FALLS CLIMATE,SD,43.733,-96.633
3608,727760,GREAT FALLS,MT,47.45,-111.383
3609,702195,NAPAKIAK,AK,60.683,-161.983
3610,701749,WISEMAN ARPT,AK,67.4,-150.117
3612,703335,SOUTH NAKNEK ARPT,AK,58.7,-157.0
3618,725650,DENVER INTERNATIONAL AIRPORT,CO,39.833,-104.658
3620,702225,HUSLIA,AK,65.7,-156.383
3621,713407,SLEETMUTE,AK,61.717,-157.15
3627,726543,GLENWOOD,MN,45.65,-95.38
3628,726573,AIRLAKE,MN,44.633,-93.233
3630,722545,BERGSTROM AFB/AUSTI,TX,30.183,-97.68
3631,744900,BEDFORD/HANSCOM AFB,MA,42.467,-71.283
3632,724285,RICKENBACKER INTL,OH,39.8,-82.917
3633,722420,SCHOLES INTL AT GLSTON APT,TX,29.273,-94.859
3634,726116,LEBANON MUNICIPAL AIRPORT,NH,43.626,-72.305
3635,726606,BELLE FOURCHE MUNI,SD,44.734,-103.862
3637,726963,TILLAMOOK,OR,45.417,-123.817
3638,727564,WARROAD INTL SWEDE CARLSON FI,MN,48.941,-95.348
3639,700264,SSDC,AK,71.317,-155.217
3660,690320,BLAINE HARBOR MUNI,WA,48.983,-122.733
3669,722546,SAN MARCOS (AWOS)            ,TX,29.9,-97.867
3676,701213,POINT LAY LIZ 2              ,AK,69.733,-163.017
3682,744680,JEFFERSON PROVING GROUND MADI,IN,38.833,-85.417
3692,722288,AUBURN UNIV. (AMOS)          ,AL,32.6,-85.5
3694,725753,EAGLE RANGE,UT,41.05,-113.07
3696,691334,HILL/WENDOVER R GWC,UT,41.05,-113.067
3698,725920,REDDING MUNICIPAL AIRPORT,CA,40.518,-122.299
3699,724243,LDON-CRBN APT-MGEE FLD APT,KY,37.087,-84.077
3700,690524,2 CWSS TMQ-53                ,FL,30.417,-86.667
3701,690330,HOOD CANAL BRIDGE,OR,45.667,-121.533
3702,696334,ORO GRANDE - EXERCISE,NM,32.417,-105.993
3703,723320,TUPELO REGIONAL AIRPORT,MS,34.262,-88.771
3704,692694,FOB MIAMI NTC/EXERCI,CA,35.283,-116.35
3706,722470,EAST TEXAS REGIONAL ARPT,TX,32.385,-94.712
3709,727923,BOWERMAN AIRPORT,WA,46.973,-123.93
3712,700863,BARTER ISLAND LRRS,AK,70.134,-143.577
3713,726957,PACIFIC CITY STATE,OR,45.2,-123.967
3714,726954,NEWPORT,OR,44.583,-124.067
3718,994510,SABINE,TX,29.667,-94.05
3719,725397,BATH,MI,42.85,-84.48
3720,696464,TACTS AIRFIELD / EXERCISE,AZ,32.5,-114.15
3722,725094,MARSHFIELD AIRPORT,MA,42.1,-70.683
3730,726673,BROADUS           &          ,MT,45.433,-105.4
3736,726463,WAUSAU DOWNTOWN AIRPORT,WI,44.929,-89.628
3737,726088,BANGOR INTL,ME,44.798,-68.819
3739,725744,RCK SRINGS-SWETWTER CO APT,WY,41.595,-109.053
3740,726223,MASSENA INTL/RCHARDS FD AP,NY,44.936,-74.846
3741,723013,WILMINGTON INTL,NC,34.268,-77.9
3742,723183,TRI CITIES RGNL,TN,36.473,-82.404
3743,722223,PENSACOLA REGIONAL AIRPORT,FL,30.478,-87.187
3744,723403,ADAMS FIELD AIRPORT,AR,34.727,-92.239
3745,723723,ERNEST A. LOVE FIELD ARPT,AZ,34.652,-112.421
3746,722583,DALLAS LOVE FLD,TX,32.852,-96.856
3747,723293,LONDON-CORBIN AP,KY,37.087,-84.077
3748,723303,TUPELO C D LEMONS ARPT,MS,34.262,-88.771
3757,724273,MID-OHIO VALLEY REGIONAL AIRP,WV,39.34,-81.444
3761,726483,ESCANABA/DELTA CO.           ,MI,45.717,-87.1
3762,722423,GALVESTON,TX,29.267,-94.867
3764,727453,PK RPDS MUNI-KONSHOK FD AP,MN,46.901,-95.068
3765,690150,TWENTY NINE PALMS,CA,34.3,-116.167
3766,725058,BLOCK ISLAND STATE AIRPORT,RI,41.168,-71.578
3767,690230,WHIDBEY ISLAND NAS,WA,48.35,-122.667
3770,724953,RIO NIDO,CA,38.517,-122.917
3772,723078,MARKS MUNI,VA,36.596,-78.56
3773,725243,CLEVELAND (LGT-H)            ,OH,41.483,-81.7
3774,727873,COLVILLE MUNICIPAL ARPT,WA,48.544,-117.884
3776,725198,MILLBROOK/SKY ACRES,NY,41.7,-73.733
3778,725078,CASTLE HILL COAST GUARD STATI,RI,41.45,-71.35
3781,722384,HIGH ISLAND A572C            ,LA,27.95,-93.98
3782,722383,WEST CAMERON B56             ,LA,0.0,0.0
3783,690140,EL TORO MCAS,CA,33.667,-117.733
3784,722930,SAN DIEGO/MIRAMAR N,CA,32.867,-117.133
3785,724350,BARKLEY REGIONAL AIRPORT,KY,37.056,-88.774
3786,722726,NOGALES AUTOMATIC METEOROLOGI,AZ,31.42,-110.85
3787,723263,FAYETTEVILLE/KELSO,TN,35.133,-86.55
3788,725743,ROCK SPRINGS VORTAC,WY,41.583,-109.017
3790,994450,SOMBRERO KEY  FL,FL,24.63,-81.11
3791,726774,HAMILTON/RAVALLI CO,MT,46.25,-114.15
3792,723493,WAPPAPELLO,MO,36.933,-90.283
3796,722388,GREEN CANYON B18             ,LA,0.0,0.0
3803,722387,SOUTH MARSH B161             ,LA,0.0,0.0
3807,722935,EL CAPITAN BEACH,CA,34.467,-120.033
3808,722983,POINT VINCENTE,CA,33.73,-118.4
3812,723884,JOLON HUNTER LIGGETT MIL RES,CA,36.0,-121.233
3813,722393,HIGH ISLAND A489B            ,LA,28.2,-94.2
3814,722426,FREEPORT (SAWRS)             ,TX,28.983,-95.317
3815,722013,KEY WEST / BOCA CHICA(NEXRAD),FL,24.6,-81.7
3816,722386,SHIP SHOAL B113              ,LA,0.0,0.0
3825,723513,SHEPPARD AFB,TX,33.967,-98.483
3826,722394,SHIP SHOAL B224A             ,LA,28.5,-91.3
3828,690310,YUMA PROVING GROUND,AZ,32.833,-114.4
3829,699604,YUMA MCAS,AZ,32.65,-114.617
3840,723097,BOGUE FIELD MARINE CORPS AUXI,NC,34.683,-77.033
3841,722417,WILMETTE (CGS)               ,IL,42.067,-87.683
3842,722418,CALUMET (CGS)                ,IL,41.717,-87.533
3843,692534,FORT CAMPBELL / TEST,KY,36.667,87.5
3844,722503,VERMILLION,TX,28.583,-92.467
3845,722984,HUNTINGTON B. OIL,CA,33.57,-118.13
3846,724684,SALIDA,CO,38.517,-106.017
3848,726189,SOUTHWEST HARBOR,ME,44.27,-68.32
3849,722297,MISSISSIPPI CANYON 778       ,LA,28.15,-93.35
3852,722305,VENICE HELIPORT,LA,29.12,-89.2
3853,722306,EUGENE ISLAND,LA,28.47,-91.78
3854,722298,VERMILLION AREA,LA,28.583,-92.45
3855,722296,SHIP SHOAL 198G              ,LA,28.5,-91.2
3856,722308,FOURCHON (SAWRS)             ,LA,29.1,-90.2
3857,722303,HIGH ISLAND,LA,28.13,-94.4
3858,722304,MISSISSIPPI CANYON,LA,28.78,-89.05
3859,722307,MARATHON-VENICE,LA,29.286,-89.364
3860,722295,SOUTH TIMBALIER,LA,28.533,-90.583
3861,722294,GRAND CHENIER (LITTLE PECAN I,LA,29.8,-92.804
3864,690014,C STN  WHITE SANDS,NM,32.35,-106.367
3867,722453,SABINE PASS,TX,29.7,-93.95
3871,724679,WINTER PARK RESORT,CO,39.88,-105.77
3874,724325,RACEWAY,IN,38.049,-87.381
3876,691804,CAMP BLANDING,FL,29.967,-81.983
3878,725634,COZAD MUNI,NE,40.869,-100.004
3881,724025,WEIRWOOD / KELLAM FIELD,VA,37.47,-75.88
3883,994140,BUZZARDS BAY  MA,MA,41.4,-71.03
3885,747994,BUTTE LA ROSE,LA,30.117,-91.55
3886,740194,PACIFIC BUOY,CA,41.8,-124.4
3887,994220,VENICE  FL,FL,27.07,-82.45
3888,742006,BURLINGTON / MT VERN,WA,48.47,-122.42
3889,703863,FREDERICKS POINT,AK,56.8,-132.817
3890,745201,MILFORD MUNICIPAL AP,UT,38.417,-113.017
3891,722581,DALLAS LOVE FIELD,TX,32.852,-96.856
3892,723191,WINSTON-SALEM REYNOLDS AP,NC,36.134,-80.222
3893,723291,LONDON-CORBIN AP,KY,37.087,-84.077
3894,724271,PARKERSBURG WOOD COUNTY AP,WV,39.2,-81.27
3895,724371,TERRE HAUTE HULMAN REGIONAL A,IN,39.45,-87.3
3896,725121,BURLIGTON/COLCHE,VT,40.9,-78.083
3897,725741,ROCK SPRINGS ARPT,WY,41.594,-109.053
3898,726461,WAUSAU MUNICIPAL ARPT,WI,44.929,-89.628
3899,727431,MARQUETTE,MI,46.533,-87.567
3900,747041,EL MONTE EMSU,CA,34.083,-118.033
3901,725264,SAINT MARYS MUNI,PA,41.433,-78.583
3902,994090,PASSAGE ISLAND  MI,MI,48.22,-88.37
3903,744714,SMITHVILLE/WOOSTER,OH,40.883,-81.833
3904,745039,GOLDEN GATE BRIDGE,CA,37.817,-122.467
3905,744859,FREEPORT,NY,40.65,-73.583
3907,994020,CHESAPEAKE LIGHT  VA,VA,36.91,-75.71
3908,994120,POINT ARENA  CA,CA,38.96,-123.74
3909,994070,DESTRUCTION IS.  WA,WA,47.68,-124.49
3910,994190,DEVILS ISLAND  WI,WI,47.08,-90.73
3911,994200,STANNARD ROCK  MI,MI,47.18,-87.22
3912,994270,ISLE OF SHOALS  NH,NH,42.97,-70.62
3913,994340,SOUTH BASS ISLAND  OH,OH,41.63,-82.84
3914,691414,SPEED BAG AIRFIELD,CA,33.267,-115.417
3917,725334,PERU/GRISSOM RWY 23          ,IN,40.65,-86.15
3918,994130,ROCK OF AGES  MI,MI,47.87,-89.31
3919,994100,AMBROSE LIGHT  NY,NY,40.46,-73.83
3921,697534,FORT IRWIN,CA,35.283,-116.617
3923,722733,LUKEVILLE,AZ,31.88,-112.82
3927,746375,CLINES CORNER,NM,34.933,-105.583
3928,702483,FAREWELL LAKE,AK,62.533,-153.617
3929,722433,WEST HOUSTON,TX,29.818,-95.673
3930,727973,BANGOR CGS,WA,47.733,-122.717
3933,692704,MPRC-FT STEWART,GA,32.033,-81.667
3934,994060,MT DESERT ROCK  ME,ME,43.97,-68.13
3935,994160,CAPE LOOKOUT  NC,NC,34.62,-76.52
3936,726656,BANGOR CGS,WA,47.733,-122.717
3937,726657,WEST JONESPORT CGS&          ,ME,44.517,-67.6
3938,740174,PACIFIC BUOY,CA,35.8,-121.7
3939,740184,PACIFIC BUOY,CA,40.4,-124.5
3941,994170,DEERFIELD BEACH,FL,26.317,-80.083
3942,692784,KING SALMON,AK,58.667,-156.65
3943,723928,SANTA PAULA ARPT,CA,34.35,-119.083
3946,692764,2 CWSS TMQ-53                ,FL,30.417,-86.667
3947,692754,2 CWSS TMQ-53                ,FL,30.417,-86.667
3948,702987,NIGHTMUTE,AK,60.467,-164.7
