,usaf,name,state,lat,lon,elev,min_temp,mean_temp,max_temp,total_snow,total_precipitation,high_prcp_days,tornado_funnel_cloud,hail,severity_rating
378,998271,VALDEZ,AK,61.133,-146.367,+0003.0,1.4,39.384078212290504,71.8,0.0,0.0,0.0,0.0,0.0,0.0
853,702756,VALDEZ PIONEER FIELD AIRPORT,AK,61.132,-146.244,+0018.3,-9.0,41.33496732026144,75.2,0.0,31.31,0.0,0.0,0.0,0.0
2429,700260,W POST-WILL ROGERS MEMORIAL A,AK,71.283,-156.782,+0009.5,-38.0,16.145604395604398,69.1,0.0,12.18,0.0,0.0,0.0,0.0
2016,700300,WAINWRIGHT (DEW)             ,AK,70.617,-159.85,+0027.0,-45.0,15.808379888268155,73.9,0.0,0.75,0.0,0.0,0.0,0.0
788,702615,WAINWRIGHT AAF AIRPORT,AK,64.838,-147.614,+0138.4,-44.1,28.338736263736262,85.6,6871.800000000001,7.01,0.0,0.0,0.0,0.0
437,701337,WALES AIRPORT,AK,65.617,-168.1,+0007.0,-29.9,30.581854838709674,66.9,0.0,0.03,0.0,0.0,0.0,0.0
1828,702325,WASILLA AIRPORT,AK,61.572,-149.541,+0107.9,-18.9,39.026038781163436,80.1,0.0,19.26,0.0,0.0,0.0,0.0
221,702004,WHITE MOUNTAIN,AK,64.689,-163.413,+0081.4,-31.0,29.098837209302324,77.0,0.0,0.02,0.0,0.0,0.0,0.0
870,703870,WRANGELL AIRPORT,AK,56.473,-132.387,+0017.1,3.9,45.29260273972603,81.0,0.0,69.37,0.0,0.0,0.0,0.0
2510,703610,YAKUTAT AIRPORT,AK,59.512,-139.671,+0010.1,-11.9,41.8891364902507,82.0,0.0,142.47,0.0,0.0,0.0,0.0
1566,722284,ABRN-OPLKA R G PITTS ARPT,AL,32.616,-85.433,+0236.5,21.0,65.51118012422359,96.1,0.0,46.22,0.0,0.0,0.0,0.0
801,722275,ANDALUSIA-OPP MUNICIPAL AIRPO,AL,31.309,-86.394,+0094.5,18.0,69.54219178082191,105.1,0.0,53.46,0.0,0.0,0.0,0.0
2187,722287,ANNISTON METROPOLITAN ARPT,AL,33.587,-85.856,+0181.1,9.0,62.80904109589041,97.0,0.0,49.86,0.0,0.0,0.0,0.0
47,720507,BESSEMER AIPORT,AL,33.313,-86.926,+0213.1,9.0,63.2827397260274,97.0,0.0,45.48,0.0,0.0,0.0,0.0
2476,722280,BIRMINGHAM INTERNATIONAL AIRP,AL,33.566,-86.745,+0187.5,9.0,64.33232876712327,100.0,1.2,68.7,0.0,0.0,1.0,1.0
228,998485,BON SECOUR,AL,30.329,-87.829,+0003.0,22.3,73.81283018867923,95.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,722269,CAIRNS AAF,AL,31.267,-85.7,+0092.0,14.0,66.0826923076923,100.4,0.0,44.61,0.0,0.0,0.0,0.0
250,998439,CEDAR POINT,AL,30.308,-88.14,+0004.0,21.9,73.09311740890686,100.6,0.0,0.0,0.0,0.0,0.0,0.0
509,998192,COAST GUARD SECTOR,AL,30.65,-88.05,+0010.0,20.5,68.32430167597765,98.6,0.0,0.0,0.0,0.0,0.0,0.0
100,722266,CRAIG FLD,AL,32.344,-86.988,+0050.6,15.8,64.04039548022598,98.6,0.0,0.0,0.0,0.0,0.0,0.0
83,A51255,DEMOPOLIS MUNICIPAL AIRPORT,AL,32.464,-87.954,+0034.1,13.1,65.1016620498615,100.2,0.0,0.0,0.0,0.0,0.0,0.0
1564,722268,DOTHAN REGIONAL AIRPORT,AL,31.317,-85.45,+0114.0,16.0,67.1750684931507,102.0,0.0,50.05,0.0,0.0,0.0,0.0
768,720361,FLORALA MUNI,AL,31.043,-86.312,+0095.7,17.1,67.48870431893688,100.9,0.0,32.74,0.0,0.0,0.0,0.0
936,722031,FOLSOM FIELD AP,AL,34.269,-86.858,+0293.5,1.4,60.733150684931516,95.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,722285,GADSDEN MUNICIPAL AIRPORT,AL,33.967,-86.083,+0173.4,9.0,60.94438356164383,97.0,0.0,49.96,0.0,0.0,0.0,0.0
468,720592,H L SONNY CALLAHAN AIRPORT,AL,30.46,-87.877,+0028.0,21.2,62.801886792452834,96.8,0.0,0.0,0.0,0.0,0.0,0.0
762,722238,HANCHEY ARMY HELIPORT (FORT R,AL,31.35,-85.667,+0096.6,15.3,66.09806094182825,101.3,0.0,47.77,0.0,0.0,0.0,0.0
2206,723230,HUNTSVILLE INTL/C.T.JONES FIE,AL,34.644,-86.787,+0190.2,3.9,62.25302197802198,100.0,13.6,56.94,0.0,0.0,0.0,0.0
1692,A00013,ISBELL FIELD AIRPORT,AL,34.474,-85.721,+0267.3,6.6,58.65576923076923,95.0,0.0,0.0,0.0,0.0,0.0,0.0
773,720381,JACK EDWARDS AIRPORT,AL,30.291,-87.672,+0004.9,21.2,68.03812154696134,98.6,0.0,0.0,0.0,1.0,0.0,3.0
510,722239,LOWE ARMY HELIPORT (FORT RUCK,AL,31.356,-85.751,+0074.4,14.0,65.07944444444443,100.2,0.0,27.07,0.0,0.0,0.0,0.0
760,720362,MAC CRENSHAW MEMORIAL AIRPORT,AL,31.846,-86.611,+0137.5,12.0,63.478630136986304,98.1,0.0,60.25,0.0,0.0,0.0,0.0
905,720307,MADISON CO EXECUTIVE ARPT,AL,34.861,-86.557,+0230.1,2.5,60.54229691876751,98.8,0.0,43.51,0.0,0.0,0.0,0.0
1882,722265,MAXWELL AFB,AL,32.383,-86.367,+0052.0,13.8,65.0654794520548,101.1,0.0,57.12,0.0,0.0,1.0,1.0
99,720508,MERKEL FLD SYLACAUGA MUNI,AL,33.172,-86.306,+0173.4,9.9,62.52301369863014,96.1,0.0,39.43,0.0,0.0,0.0,0.0
224,997742,MIDDLE BAY LIGHT,AL,30.433,-88.0,+0014.0,46.9,65.45,81.3,0.0,0.0,0.0,0.0,0.0,0.0
1565,722276,MIDDLETON FIELD AIRPORT,AL,31.416,-87.044,+0078.6,19.9,65.60083102493076,100.9,0.0,56.85,0.0,0.0,0.0,0.0
2009,722235,MOBILE DOWNTOWN,AL,30.617,-88.067,+0008.0,21.0,68.75068493150684,100.0,0.0,63.89,0.0,0.0,0.0,0.0
2186,722230,MOBILE REGIONAL AIRPORT,AL,30.688,-88.246,+0065.5,19.9,67.76301369863016,102.0,0.0,67.0,0.0,0.0,0.0,0.0
505,998196,MOBILE STATE DOCKS,AL,30.7,-88.033,+0000.0,20.8,69.08770949720669,102.7,0.0,0.0,0.0,0.0,0.0,0.0
2341,722260,MONTGOMERY RGNL (DANNELLY FD),AL,32.3,-86.408,+0061.6,16.0,66.16611570247936,104.0,0.0,58.07,0.0,0.0,0.0,0.0
2207,723235,NORTH WEST ALABAMA REGIONAL A,AL,34.744,-87.6,+0164.6,10.0,62.82884615384615,102.0,0.0,53.53,0.0,0.0,0.0,0.0
472,720413,POSEY FIELD AIRPORT,AL,34.267,-87.6,+0284.1,1.0,60.46556473829201,97.0,0.0,51.19,0.0,0.0,0.0,0.0
1008,722279,PRYOR FIELD REGIONAL ARPT,AL,34.653,-86.945,+0180.4,10.0,61.118681318681325,98.1,11.0,52.94,0.0,0.0,0.0,0.0
790,723231,REDSTONE ARMY AIRFIELD,AL,34.679,-86.685,+0208.8,5.0,62.335294117647045,98.2,0.0,25.23,0.0,0.0,0.0,0.0
295,720856,SCOTTSBORO MUNICIPAL AIRPORT,AL,34.689,-86.006,+0198.1,6.8,61.25412087912088,96.8,0.0,0.0,0.0,0.0,0.0,0.0
1852,722300,SHELBY COUNTY AIRPORT,AL,33.178,-86.782,+0172.2,10.0,64.42219178082192,97.0,0.0,69.28,0.0,0.0,0.0,0.0
103,722219,SHELL AHP,AL,31.363,-85.849,+0121.9,14.0,66.39504132231406,102.9,0.0,37.25,0.0,0.0,0.0,0.0
216,720504,TALLADEGA MUNI,AL,33.57,-86.051,+0160.9,10.4,59.01892857142857,97.3,0.0,27.31,0.0,0.0,0.0,0.0
778,720376,THE ALBERTVILLE MUNI ARPT-THO,AL,34.229,-86.256,+0314.6,5.0,60.62920110192838,95.0,0.0,0.0,0.0,0.0,0.0,0.0
877,720265,THOMAS C RUSSELL FLD ARPT,AL,32.915,-85.963,+0209.1,11.5,62.894794520547954,95.0,0.0,42.45,0.0,0.0,0.0,0.0
1872,722267,TROY MUNI,AL,31.867,-86.017,+0121.0,16.0,66.80110192837466,100.9,0.0,55.56,0.0,0.0,0.0,0.0
1904,722286,TUSCALOOSA RGNL,AL,33.217,-87.6,+0052.0,10.9,64.7646575342466,100.9,0.0,64.1,0.0,0.0,0.0,0.0
282,720912,VIOSCA KNOLL 768 OIL PLATFORM,AL,29.233,-87.783,+0053.0,33.8,75.60893371757925,98.6,0.0,0.0,0.0,0.0,0.0,0.0
275,720505,WALKER COUNTY AIRPORT BEVILL,AL,33.902,-87.314,+0147.2,6.8,61.26448863636364,102.2,0.0,0.0,0.0,0.0,0.0,0.0
761,720363,WEEDON FIELD AIRPORT,AL,31.951,-85.129,+0086.9,15.1,66.40794520547945,104.0,0.0,39.71,0.0,0.0,0.0,0.0
626,998016,WEEKS BAY RESERVE,AL,30.417,-87.833,+0000.0,20.1,67.26914600550964,98.2,0.0,0.0,0.0,0.0,0.0,0.0
2119,723403,ADAMS FIELD AIRPORT,AR,34.727,-92.239,+0078.6,1.9,63.77315068493151,104.0,9.5,50.14,0.0,0.0,1.0,1.0
1866,723408,ARKANSAS INTL,AR,35.967,-89.933,+0077.0,15.8,54.38444444444445,98.6,0.0,0.0,0.0,0.0,0.0,0.0
1111,723448,BATESVILLE REGIONAL ARPT,AR,35.726,-91.647,+0141.1,1.0,61.10056179775281,105.1,0.0,48.88,0.0,0.0,0.0,0.0
1589,723444,BENTONVILLE MUNI/LOUIS M THAD,AR,36.35,-94.217,+0395.0,-5.8,57.258235294117654,102.9,0.0,44.34,0.0,0.0,0.0,0.0
1105,723409,BLYTHEVILLE MUNI AIRPORT,AR,35.94,-89.831,+0077.7,-0.9,60.80438356164384,100.9,0.0,36.5,0.0,0.0,0.0,0.0
1819,723450,BOONE COUNTY AIRPORT,AR,36.267,-93.157,+0418.8,-6.0,58.327123287671235,102.0,0.0,44.34,0.0,0.0,0.0,0.0
566,720401,CLINTON MUNI,AR,35.6,-92.45,+0157.0,-0.4,58.62657534246574,104.0,0.0,7.390000000000001,1.0,0.0,0.0,1.0
129,720394,DEXTER B FLORENCE MEMORIAL FI,AR,34.1,-93.066,+0055.8,10.0,58.387867647058826,98.1,0.0,42.26,0.0,0.0,0.0,0.0
1918,723445,DRAKE FLD,AR,36.0,-94.167,+0381.0,-2.9,59.10523415977961,104.0,87.80000000000001,43.47,0.0,0.0,0.0,0.0
2402,723440,FORT SMITH REGIONAL AIRPORT,AR,35.333,-94.363,+0136.9,3.0,62.79506849315068,108.0,17.199999999999996,57.6,0.0,0.0,1.0,1.0
1917,723417,GRIDER FLD,AR,34.167,-91.933,+0063.0,5.0,64.0254794520548,100.9,16.8,48.87,0.0,0.0,0.0,0.0
739,723425,HARRELL FIELD AIRPORT,AR,33.617,-92.767,+0040.2,5.0,63.757808219178074,105.8,0.0,41.28,0.0,0.0,0.0,0.0
1835,743312,J.L. HELMS SEVIER CO ARPT,AR,34.05,-94.401,+0108.2,6.1,63.640384615384626,107.1,0.0,42.32,0.0,0.0,0.0,0.0
1104,723407,JONESBORO MUNICIPAL ARPT,AR,35.831,-90.646,+0079.9,14.0,61.32618384401114,102.0,0.0,50.96,0.0,0.0,0.0,0.0
1886,723405,LITTLE ROCK AFB,AR,34.917,-92.15,+0095.0,3.4,61.263287671232874,102.0,19.0,44.27,0.0,1.0,2.0,5.0
1818,723447,MARION COUNTY RGNL AIRPORT,AR,36.291,-92.59,+0219.2,-2.9,59.66918767507002,108.0,0.0,39.17,0.0,0.0,0.0,0.0
1106,723415,MEMORIAL FIELD AIRPORT,AR,34.29,-93.06,+0163.1,3.9,63.151232876712335,105.1,0.0,43.61,0.0,0.0,0.0,0.0
873,720172,MENA INTERMOUNTAIN MUNICIPAL,AR,34.545,-94.203,+0328.9,0.7,61.64563106796116,104.0,0.0,79.74,0.0,0.0,0.0,0.0
1730,720175,MONTCELO MUNI/ELLIS FLD AP,AR,33.636,-91.756,+0088.4,6.1,63.95424657534247,100.9,0.0,53.63,0.0,0.0,0.0,0.0
1760,723435,MOUNT IDA,AR,34.547,-93.578,+0214.0,1.9,61.95671232876712,106.0,0.0,54.38,0.0,0.0,0.0,0.0
1108,723429,MUNICIPAL AIRPORT,AR,35.258,-93.095,+0122.8,3.0,61.26308539944903,105.1,0.0,47.6,0.0,0.0,0.0,0.0
556,720377,NEWPORT MUNI,AR,35.638,-91.176,+0072.8,0.0,59.754395604395604,100.0,0.0,45.96,0.0,0.0,0.0,0.0
1586,723436,NW ARKANSAS REGIONAL ARPT,AR,36.283,-94.3,+0392.3,-4.0,58.889315068493154,107.1,0.0,52.81,0.0,0.0,0.0,0.0
1587,723439,OZARK REGIONAL AIRPORT,AR,36.369,-92.47,+0282.9,-5.1,58.74931506849315,107.1,0.0,47.75,0.0,0.0,0.0,0.0
1112,723449,ROGERS MUNI-CARTER FLD APT,AR,36.372,-94.107,+0412.4,-6.0,58.700273972602744,104.0,0.0,41.27,0.0,0.0,0.0,0.0
2209,723419,S. AR RGNL AT GDWIN FLD AP,AR,33.221,-92.814,+0076.8,7.0,63.07087912087913,100.9,0.0,52.65,0.0,0.0,0.0,0.0
994,722188,SEARCY MUNICIPAL AIRPORT,AR,35.212,-91.737,+0080.5,1.0,60.833057851239666,100.9,0.0,42.43,0.0,0.0,0.0,0.0
1588,723443,SMITH FIELD AIRPORT,AR,36.191,-94.491,+0363.6,-4.0,58.367231638418076,104.0,0.0,46.98,0.0,0.0,0.0,0.0
1109,723434,SPRINGDALE MUNICIPAL ARPT,AR,36.176,-94.119,+0412.4,-5.8,61.25753424657535,102.2,0.0,0.0,0.0,0.0,1.0,1.0
1107,723416,STUTTGART MUNICIPAL ARPT,AR,34.6,-91.574,+0068.3,19.0,64.30375722543351,99.0,0.0,49.589999999999996,0.0,0.0,0.0,0.0
2413,723418,TEXARKANA REGIONAL AIRPORT-WE,AR,33.456,-93.988,+0110.0,8.1,66.64986301369863,108.0,0.0,43.13,0.0,0.0,0.0,0.0
1759,723406,WALNUT RIDGE REGIONAL ARPT,AR,36.125,-90.924,+0083.2,-2.0,59.1626404494382,102.0,13.399999999999999,47.72,0.0,0.0,0.0,0.0
1734,722054,WEST MEMPHIS MUNICIPAL APT,AR,35.135,-90.234,+0065.2,1.9,62.092328767123284,105.1,0.0,54.15,0.0,0.0,0.0,0.0
321,722720,BISBEE DOUGLAS INTL ARPT,AZ,31.458,-109.606,+1251.2,17.1,47.73235294117647,78.1,0.0,0.8300000000000001,0.0,0.0,0.0,0.0
140,720644,BUCKEYE MUNICIPAL AIRPORT,AZ,33.417,-112.683,+0311.2,28.4,72.57000000000004,113.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,722748,CASA GRANDE MUNICIPAL ARPT,AZ,32.95,-111.767,+0445.6,26.1,71.90810055865924,111.9,0.0,5.8,0.0,0.0,0.0,0.0
1062,722749,CHANDLER MUNICIPAL AIRPORT,AZ,33.269,-111.813,+0378.9,33.8,77.2603305785124,114.8,0.0,0.0,0.0,0.0,0.0,0.0
97,A00015,COLORADO CITY MUNI AIRPORT,AZ,36.96,-113.014,+1485.6,3.2,55.57861111111111,105.8,0.0,0.0,0.0,0.0,0.0,0.0
2438,749173,COOLIDGE MUNI,AZ,32.936,-111.427,+0479.8,26.6,69.37717041800644,111.2,0.0,0.0,0.0,0.0,0.0,0.0
2026,722745,DAVIS MONTHAN AFB,AZ,32.167,-110.883,+0824.0,25.2,68.95808219178082,107.2,0.0,10.2,0.0,0.0,0.0,0.0
2120,723723,ERNEST A. LOVE FIELD ARPT,AZ,34.652,-112.421,+1536.8,9.0,56.1186301369863,98.1,0.0,13.07,0.0,0.0,1.0,1.0
1064,722783,FALCON FIELD AIRPORT,AZ,33.467,-111.733,+0420.6,37.0,74.5545205479452,113.0,0.0,7.7,0.0,0.0,0.0,0.0
2095,723760,FLAGSTAFF,AZ,35.217,-111.817,+2181.6,1.9,54.06465753424657,102.9,0.0,7.5,0.0,0.0,0.0,0.0
1763,723750,FLAGSTAFF PULLIAM AIRPORT,AZ,35.144,-111.666,+2134.5,-7.1,47.5827397260274,89.1,491.6,18.91,0.0,0.0,1.0,1.0
1875,722730,FORT HUACHUCA,AZ,31.583,-110.333,+1428.0,20.7,63.16401098901099,99.3,0.0,15.09,0.0,0.0,4.0,4.0
1066,722787,GLENDALE MUNICIPAL AIRPORT,AZ,33.527,-112.295,+0324.9,30.2,77.73119777158777,113.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,723783,GRAND CANYON NATL PARK APT,AZ,35.946,-112.155,+2013.5,-9.9,47.277747252747254,95.0,0.0,16.35,0.0,0.0,0.0,0.0
415,720635,H A CLARK MEMORIAL FIELD AIRP,AZ,35.3,-112.2,+2035.2,-2.2,49.98547945205479,93.2,0.0,0.0,0.0,0.0,0.0,0.0
2089,723700,KINGMAN AIRPORT,AZ,35.258,-113.933,+1042.4,18.0,63.42,107.1,0.0,8.47,0.0,0.0,0.0,0.0
1133,723788,LAUGHLIN/BULLHEAD INTERNATION,AZ,35.157,-114.559,+0211.8,33.8,76.31397260273972,116.6,0.0,0.0,0.0,0.0,0.0,0.0
1864,722785,LUKE AFB,AZ,33.533,-112.383,+0331.0,32.0,73.97013698630137,114.3,0.0,7.87,0.0,0.0,1.0,1.0
1059,722728,NOGALES INTERNATIONAL ARPT,AZ,31.421,-110.846,+1198.5,16.0,64.08082191780821,106.0,0.0,20.21,0.0,0.0,0.0,0.0
1127,723710,PAGE MUNICIPAL AIRPORT,AZ,36.926,-111.448,+1313.7,18.0,61.15780821917808,107.1,0.0,5.32,0.0,0.0,0.0,0.0
364,723745,PAYSON AIRPORT,AZ,34.257,-111.339,+1572.2,17.6,58.544657534246575,98.6,0.0,0.0,0.0,0.0,0.0,0.0
1065,722784,PHOENIX DEER VALLEY ARPT,AZ,33.688,-112.082,+0443.5,30.9,73.03506849315069,114.1,0.0,8.48,0.0,0.0,0.0,0.0
1067,722788,PHOENIX GOODYEAR AIRPORT,AZ,33.417,-112.383,+0295.1,33.8,77.03901098901099,114.8,0.0,0.0,0.0,0.0,0.0,0.0
2198,722780,PHOENIX SKY HARBOR INTL AIRPO,AZ,33.428,-112.004,+0337.4,36.0,76.1208219178082,115.0,0.0,6.29,0.0,0.0,0.0,0.0
2472,749167,PINAL AIRPARK,AZ,32.511,-111.328,+0576.7,21.2,70.68120805369126,109.4,0.0,0.0,0.0,0.0,0.0,0.0
500,722813,PIONEER AIRFIELD,AZ,31.607,-110.428,+1453.3,19.9,62.29397260273973,99.0,0.0,18.36,0.0,0.0,0.0,0.0
554,720339,RYAN FLD,AZ,32.142,-111.175,+0736.7,21.2,71.1787356321839,107.6,0.0,0.0,0.0,0.0,0.0,0.0
1060,722747,SAFFORD REGIONAL AIRPORT,AZ,32.855,-109.635,+0968.0,21.0,65.57774725274726,108.0,0.0,9.540000000000001,0.0,0.0,0.0,0.0
1068,722789,SCOTTSDALE AIRPORT,AZ,33.623,-111.911,+0449.0,32.0,74.2,114.1,0.0,8.78,0.0,0.0,0.0,0.0
429,723756,SEDONA AIRPORT,AZ,34.85,-111.783,+1471.3,23.0,61.74657534246575,104.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,723747,SHOW LOW MUNICIPAL AIRPORT,AZ,34.264,-110.008,+1954.1,1.4,52.38821917808219,95.0,39.79999999999999,0.0,0.0,0.0,0.0,0.0
1129,723754,ST JOHNS INDUS AIRPK ARPT,AZ,34.518,-109.379,+1747.4,1.9,48.72981366459628,96.1,0.0,0.74,0.0,0.0,0.0,0.0
2197,722740,TUCSON INTERNATIONAL AIRPORT,AZ,32.131,-110.955,+0776.9,26.1,70.84630136986301,111.0,0.0,7.84,0.0,0.0,0.0,0.0
1908,722786,WILLIAMS GATEWAY,AZ,33.3,-111.65,+0421.0,30.2,72.40356164383562,113.0,0.0,2.21,0.0,0.0,0.0,0.0
1063,722764,WINDOW ROCK AIRPORT,AZ,35.658,-109.061,+2054.1,-5.1,50.45041095890411,98.1,0.0,16.61,0.0,0.0,0.0,0.0
2212,723740,WINSLOW-LINDBERGH REGIONAL AI,AZ,35.028,-110.721,+1489.3,1.9,56.941160220994476,104.0,0.0,7.3,0.0,0.0,0.0,0.0
1791,740035,YUMA MCAS,AZ,32.65,-114.617,+0064.9,36.0,75.94794520547944,114.1,0.0,1.09,0.0,0.0,0.0,0.0
634,994033,ALAMEDA,CA,37.772,-122.298,+0002.0,39.0,57.05070028011205,92.7,0.0,0.0,0.0,0.0,0.0,0.0
1335,725958,ALTURAS MUNICIPAL AIRPORT,CA,41.491,-120.564,+1333.5,-9.9,46.848333333333336,104.0,0.0,9.58,0.0,0.0,0.0,0.0
2285,725945,ARCATA AIRPORT,CA,40.978,-124.109,+0061.0,27.0,51.12794520547945,78.1,0.0,34.57,0.0,0.0,0.0,0.0
636,994044,ARENA COVE,CA,38.92,-123.7,+0002.0,32.0,52.498039215686276,69.1,0.0,0.0,0.0,0.0,0.0,0.0
879,720267,AUBURN MUNICIPAL AIRPORT,CA,38.955,-121.082,+0466.7,23.0,61.99643835616438,111.2,0.0,0.0,0.0,0.0,0.0,0.0
1859,722920,AVALON/CATALINA,CA,33.4,-118.417,+0488.0,37.9,62.8909090909091,105.1,0.0,6.51,0.0,0.0,0.0,0.0
2380,723815,BARSTOW-DAGGETT AIRPORT,CA,34.854,-116.786,+0584.3,23.0,68.96088154269974,111.9,0.0,1.4100000000000001,0.0,0.0,0.0,0.0
1877,724837,BEALE AFB,CA,39.133,-121.433,+0034.0,23.4,62.46153846153846,110.7,0.0,12.39,0.0,0.0,1.0,1.0
1699,746110,BICYCLE LAKE FORT IRWIN AAF,CA,35.283,-116.633,+0075.6,14.2,66.42794520547943,109.0,0.0,2.0100000000000002,0.0,0.0,0.0,0.0
73,A06854,BIG BEAR CITY AIRPORT,CA,34.264,-116.854,+2057.1,-0.4,46.237292817679545,86.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,724800,BISHOP AIRPORT,CA,37.371,-118.358,+1250.3,8.1,58.93104395604396,107.1,2.4,5.07,0.0,0.0,0.0,0.0
2282,725845,BLUE CANYON - NYACK ARPT,CA,39.277,-120.71,+1608.1,17.1,53.340547945205486,96.1,0.0,42.05,0.0,0.0,0.0,0.0
2480,747188,BLYTHE AIRPORT,CA,33.619,-114.714,+0120.4,30.0,75.68082191780823,116.1,0.0,3.57,0.0,0.0,0.0,0.0
1072,722887,BRACKETT FIELD AIRPORT,CA,34.1,-117.783,+0308.2,30.2,70.29275862068967,107.6,0.0,0.0,0.0,0.0,0.0,0.0
396,720652,BRIDGEPORT SONORA JUNCTION,CA,38.356,-119.519,+2057.1,-11.0,44.691388888888895,93.0,0.0,14.16,0.0,0.0,0.0,0.0
1077,722904,BROWN FIELD MUNICIPAL ARPT,CA,32.572,-116.979,+0157.0,34.0,63.3241095890411,100.0,0.0,9.83,0.0,0.0,0.0,0.0
325,724950,BUCHANAN FIELD AIRPORT,CA,37.992,-122.055,+0005.5,28.0,60.96575342465754,111.9,0.0,7.85,0.0,0.0,0.0,0.0
1909,722880,BURBANK/GLENDALE,CA,34.2,-118.35,+0236.0,36.0,67.53616438356165,111.9,0.0,5.77,0.0,0.0,0.0,0.0
27,720329,CABLE,CA,34.112,-117.688,+0438.6,35.6,66.14820936639117,105.8,0.0,0.0,0.0,0.0,0.0,0.0
517,998175,CAL POLY PIER,CA,35.167,-120.733,+0016.0,40.3,56.080000000000005,79.2,0.0,0.0,0.0,0.0,0.0,0.0
48,720681,CALAVERAS CO MAURY RASMUSSEN,CA,38.146,-120.648,+0403.9,24.6,61.123204419889504,111.9,0.0,0.0,0.0,0.0,0.0,0.0
1764,723926,CAMARILLO AIRPORT,CA,34.217,-119.083,+0023.5,33.1,62.170684931506855,106.0,0.0,5.01,0.0,0.0,0.0,0.0
1853,724810,CASTLE,CA,37.38,-120.568,+0057.6,28.4,62.75369863013699,116.6,0.0,0.0,0.0,0.0,0.0,0.0
1214,724973,CHICO MUNICIPAL AIRPORT,CA,39.8,-121.85,+0082.9,26.6,63.798630136986304,111.2,0.0,0.0,0.0,0.0,0.0,0.0
2330,746120,CHINA LAKE,CA,35.688,-117.693,+0679.7,19.0,67.4423076923077,113.0,0.0,1.28,0.0,0.0,0.0,0.0
1075,722899,CHINO AIRPORT,CA,33.975,-117.636,+0198.1,30.9,66.74027397260274,111.9,0.0,4.99,0.0,0.0,0.0,0.0
438,720615,COLUMBIA AIRPORT,CA,38.033,-120.417,+0646.2,23.0,60.08109589041096,111.2,0.0,0.0,0.0,0.0,0.0,0.0
552,720333,CORONA MUNI,CA,33.9,-117.6,+0162.0,26.6,65.3895890410959,106.0,0.0,3.88,0.0,0.0,0.0,0.0
580,994012,CRESCENT CITY,CA,41.745,-124.183,+0004.8,33.1,51.522346368715084,78.3,0.0,0.0,0.0,0.0,0.0,0.0
238,998474,DAVIS POINT  SAN PABLO BAY,CA,38.057,-122.259,+0010.0,37.8,58.73008356545961,96.6,0.0,0.0,0.0,0.0,0.0,0.0
2446,747187,DESERT RESORTS RGNL ARPT,CA,33.627,-116.159,-0036.0,21.9,74.0489010989011,115.0,0.0,0.8300000000000001,0.0,0.0,0.0,0.0
2067,722874,DOWNTOWN L.A./USC CAMPUS,CA,34.024,-118.291,+0054.6,35.1,64.54657534246576,102.9,0.0,6.41,0.0,0.0,0.0,0.0
2032,723810,EDWARDS AFB,CA,34.933,-117.9,+0705.0,16.7,63.05643835616438,110.7,0.0,1.42,0.0,0.0,0.0,0.0
1498,747043,EL MONTE AIRPORT,CA,34.083,-118.033,+0090.2,37.4,71.53756906077348,109.4,0.0,0.0,0.0,0.0,0.0,0.0
657,997997,ELKHORN SLOUGH RESERVE,CA,36.817,-121.733,+0003.0,31.6,54.8823691460055,95.5,0.0,4.85,0.0,0.0,0.0,0.0
2053,745160,FAIRFIELD/TRAVIS AF,CA,38.267,-121.95,+0022.0,22.5,60.50328767123288,116.6,0.0,6.88,0.0,0.0,0.0,0.0
57,723897,FRESNO CHANDLER EXECUTIVE,CA,36.732,-119.82,+0084.7,32.0,53.59166666666667,80.6,0.0,0.0,0.0,0.0,0.0,0.0
2497,723890,FRESNO YOSEMITE INTERNATIONAL,CA,36.78,-119.719,+0101.5,32.0,66.83808219178083,114.1,0.0,6.06,0.0,0.0,0.0,0.0
1084,722976,FULLERTON MUNICIPAL ARPT,CA,33.872,-117.979,+0029.3,37.0,66.22712328767123,111.0,0.0,5.930000000000001,0.0,0.0,0.0,0.0
2160,723816,GENERAL WILLIAM J. FOX AIRFIE,CA,34.741,-118.212,+0712.6,18.0,64.00356164383562,113.0,0.0,2.87,0.0,0.0,0.0,0.0
1078,722907,GILLESPIE FIELD AIRPORT,CA,32.826,-116.973,+0118.0,32.0,64.00328767123288,100.4,0.0,0.0,0.0,0.0,0.0,0.0
71,720406,GNOSS FIELD AIRPORT,CA,38.15,-122.55,+0001.2,24.8,57.75152354570636,111.2,0.0,0.0,0.0,0.0,0.0,0.0
403,720646,HALF MOON BAY AIRPORT,CA,37.513,-122.501,+0020.1,28.4,53.85906593406593,86.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,723898,HANFORD MUNICIPAL AIRPORT,CA,36.319,-119.629,+0075.9,28.0,64.82876712328768,114.1,0.0,5.0600000000000005,0.0,0.0,0.0,0.0
326,725850,HAYWARD EXECUTIVE AIRPORT,CA,37.654,-122.115,+0013.1,35.1,58.18712328767123,106.0,0.0,11.41,0.0,0.0,0.0,0.0
