,state,name,min_temp
2190,ME,DOW AFB,-57.1
2191,ME,AUGUSTA AIRPORT,-57.1
2192,ME,EASTPORT,-57.1
2193,ME,MILLINOCKET MUNICIPAL AP,-57.1
2194,ME,OLD TOWN FAA AIRPORT,-57.1
2195,ME,LORING AFB,-57.1
2196,ME,CUTLER,-57.1
2197,ME,LEWISTON NAAF,-57.1
2198,ME,BANGOR AIRPORT,-57.1
2199,ME,CARIBOU MUNICIPAL ARPT,-57.1
2200,ME,BRUNSWICK NAS,-57.1
2201,ME,PORTLAND INTL JETPORT,-57.1
2202,ME,OLCO LANDING AREA SEAPLANE BA,-57.1
2203,ME,OLD TOWN 2 W                 ,-57.1
2204,ME,LIMESTONE 4 NNW              ,-57.1
2205,ME,CLAYTON LAKE,-35.7
2206,ME,PRESQUE ISLE (AWOS)          ,-35.0
2207,ME,NERN MAINE RGNL ARPT AT PRESQ,-35.0
2208,ME,HOULTON INTL,-32.1
2209,ME,INTERNATIONAL AIRPORT,-32.1
2210,ME,CARIBOU MUNICIPAL AIRPORT,-29.9
2211,ME,EASTERN SLOPES RGNL,-27.0
2212,ME,EASTERN SLOPES RGNL ARPT,-27.0
2213,ME,MILLINOCKET MUNI,-27.0
2214,ME,MILLINOCKET MUNICIPAL ARPT,-27.0
2215,ME,NORTHERN AROOSTOOK,-23.1
2216,ME,NRN AROOSTOOK REGIONAL APT,-23.1
2217,ME,STEVEN A BEAN MUNI,-22.0
2218,ME,AUBURN LEWISTON MUNI,-18.0
2219,ME,AUBURN/LEWISTON MUNI ARPT,-18.0
2220,ME,WATERVILLE R LAFLEUR,-17.0
2221,ME,WATERVILLE ROBERT LAFLEUR ARP,-17.0
2222,ME,BANGOR INTL,-17.0
2223,ME,BANGOR INTERNATIONAL ARPT,-17.0
2224,ME,GREENVILLE,-15.0
2225,ME,MAINE FOREST SERVICE,-15.0
2226,ME,WISCASSET,-13.0
2227,ME,WISCASSET AIRPORT,-13.0
2228,ME,AUGUSTA STATE AIRPORT,-13.0
2229,ME,SANFORD RGNL,-11.9
2230,ME,SANFORD REGIONAL AIRPORT,-11.9
2231,ME,HANCOCK CO BAR HARBO,-11.9
2232,ME,HANCOCK CO-BAR HARBOR ARPT,-11.9
2233,ME,KNOX CO RGNL,-8.0
2234,ME,KNOX COUNTY REGIONAL ARPT,-8.0
2235,ME,CUTLER FARRIS WHARF,-8.0
2236,ME,PORTLAND INTERNATIONAL JETPOR,-7.1
2237,ME,WELLS RESERVE,-4.7
2238,ME,WELLS,-1.5
2239,ME,BAR HARBOR,-1.3
2240,ME,PORTLAND,1.6
2241,ME,MT DESERT ROCK  ME,11.3
2242,ME,LORING INTL,28.4
2243,MI,CARROLL CO RGNL/JJACK B POAGE,-57.1
2244,MI,MOUNT CLEMENS SELFRIDGE FLD,-57.1
2245,MI,OSCODA WURTSMITH AAF,-57.1
2246,MI,ALPENA WASTEWATER PL,-57.1
2247,MI,BATTLE CREEK KELLOGG AP,-57.1
2248,MI,CADILLAC WEXFORD CO AP,-57.1
2249,MI,GLADWIN,-57.1
2250,MI,GRAND RAPIDS,-57.1
2251,MI,JACKSON REYNOLDS FIELD,-57.1
2252,MI,MARQUETTE WBO,-57.1
2253,MI,PELLSTON EMMET COUNTY AP,-57.1
2254,MI,SAGINAW TRI CITY INTL AP,-57.1
2255,MI,MARQUETTE K I SAWYER AP,-57.1
2256,MI,DETROIT WILLOW RUN AP,-57.1
2257,MI,GROSSE ILE NAS,-57.1
2258,MI,TRAVERSE CITY,-57.1
2259,MI,HANCOCK HOUGHTON CO AP,-57.1
2260,MI,GRAND MARAIS 2 E             ,-57.1
2261,MI,KINCHELOE AFB,-57.1
2262,MI,DETROIT CITY AIRPORT,-57.1
2263,MI,FLINT BISHOP ARPT,-57.1
2264,MI,LANSING CAPITAL CITY ARPT,-57.1
2265,MI,MUSKEGON COUNTY ARPT,-57.1
2266,MI,TRAVERSE CITY CHERRY CAPITAL,-57.1
2267,MI,HOUGHTON LAKE ROSCOMMON CO AR,-57.1
2268,MI,DETROIT METRO AP,-57.1
2269,MI,ALPENA PHELPS COLLINS FIELD,-57.1
2270,MI,GRAND RAPIDS KENT COUNTY ARPT,-57.1
2271,MI,SEUL CHOIX POINT,-57.1
2272,MI,GAYLORD OTSEGO COUNTY AP,-57.1
2273,MI,CHATHAM 1 SE                 ,-57.1
2274,MI,GAYLORD 9 SSW                ,-57.1
2275,MI,FORD,-25.1
2276,MI,FORD AIRPORT,-25.1
2277,MI,PELLSTON REGIONAL ARPT OF EMM,-24.0
2278,MI,GOCEBIC IRON CO,-24.0
2279,MI,GOGEBIC-IRON COUNTY ARPT,-24.0
2280,MI,WEST NEEBISH,-23.1
2281,MI,GRAYLING AAF,-22.0
2282,MI,GRAYLING ARMY AIRFIELD,-22.0
2283,MI,DELTA CO,-22.0
2284,MI,DELTA COUNTY AIRPORT,-22.0
2285,MI,HOUGHTON COUNTY MEMO ARPT,-22.0
2286,MI,GAYLORD RGNL,-20.0
2287,MI,OTSEGO COUNTY AIRPORT,-20.0
2288,MI,LITTLE RAPIDS,-19.3
2289,MI,SAWYER INTL,-18.9
2290,MI,SAWYER INTERNATIONAL APT,-18.9
2291,MI,CHIPPEWA CO INTL,-18.0
2292,MI,CHIPPEWA COUNTY INTL ARPT,-18.0
2293,MI,LUCE CO,-17.5
2294,MI,LUCE COUNTY AIRPORT,-17.5
2295,MI,CHEBOYGAN CO,-16.6
2296,MI,CHEBOYGAN COUNTY AIRPORT,-16.6
2297,MI,DRUMMOND ISLAND AIRPORT,-16.6
2298,MI,SUPERIOR GRAND TRAVERSE BAY,-16.6
2299,MI,ALPENA COUNTY REGIONAL AIRPOR,-16.1
2300,MI,PORT WING,-15.7
2301,MI,DUPONT LAPEER,-15.5
2302,MI,DUPONT LAPEER AIRPORT,-15.5
2303,MI,BIG BAY,-15.0
2304,MI,SCHOOLCRAFT CO,-15.0
2305,MI,SCHOOLCRAFT COUNTY AIRPORT,-15.0
2306,MI,ROSCOMMON COUNTY AIRPORT,-15.0
2307,MI,SAULT STE MARIE MUNI/SASN FIE,-15.0
2308,MI,ANTRIM CO,-14.6
2309,MI,ANTRIM COUNTY AIRPORT,-14.6
2310,MI,ONTONAGON,-14.3
2311,MI,BISHOP INTERNATIONAL AIRPORT,-14.1
2312,MI,PORT INLAND,-13.7
2313,MI,PRESQUE ISLE CO,-13.7
2314,MI,PRESQUE ISLE COUNTY AIRPORT,-13.7
2315,MI,OSCODA WURTSMITH,-13.4
2316,MI,OSCODA-WURTSMITH AIRPORT,-13.4
2317,MI,MENOMINEE MARINETTE,-13.0
2318,MI,MEONE-MARINETTE TWIN CO AP,-13.0
2319,MI,TUSCOLA AREA AIRPORT,-13.0
2320,MI,ANN ARBOR MUNICIPAL,-13.0
2321,MI,ANN ARBOR MUNICIPAL ARPT,-13.0
2322,MI,HURON CO MEM,-12.1
2323,MI,HURON COUNTY MEMORIAL AIRPORT,-12.1
2324,MI,WEXFORD CO,-11.9
2325,MI,WEXFORD COUNTY AIRPORT,-11.9
2326,MI,MUNISING LAKESHORE O,-11.9
2327,MI,MUNISING LAKESHORE,-11.9
2328,MI,NAUBINWAY,-11.4
2329,MI,JACK BARSTOW AIRPORT,-11.2
2330,MI,GRAND MARAIS,-10.7
2331,MI,HARBOR SPRINGS,-10.7
2332,MI,HARBOR SPRINGS AIRPORT,-10.7
2333,MI,MASON JEWETT FLD,-10.7
2334,MI,MASON JEWETT FIELD AIRPORT,-10.7
2335,MI,ROCK OF AGES  MI,-10.5
2336,MI,GRATIOT COMMUNITY,-10.3
2337,MI,GRATIOT COMMUNITY AIRPORT,-10.3
2338,MI,MENOMINEE,-10.1
2339,MI,MANISTEE CO BLACKER,-9.9
2340,MI,MANISTEE CO-BLACKER ARPT,-9.9
2341,MI,BEAVER ISLAND,-9.6
2342,MI,BEAVER ISLAND AIRPORT,-9.6
2343,MI,JAKSON CO-RYNOLDS FLD ARPT,-9.0
2344,MI,CHARLOTTE,-9.0
2345,MI,FITCH H BEACH AIRPORT,-9.0
2346,MI,LENAWEE CO,-9.0
2347,MI,ADRIAN LENAWEE COUNTY ARPT,-9.0
2348,MI,PASSAGE ISLAND  MI,-8.9
2349,MI,ROBEN HOOD,-8.9
2350,MI,ROBEN-HOOD ARPT,-8.9
2351,MI,CUSTER,-8.7
2352,MI,CUSTER AIRPORT,-8.7
2353,MI,CHARLEVOIX MUNI,-8.7
2354,MI,CHARLEVOIX MUNICIPAL ARPT,-8.7
2355,MI,LIVINGSTON CO,-8.5
2356,MI,LIVINGSTON COUNTY AIRPORT,-8.5
2357,MI,WHITEFISH POINT GLOS WEATHER,-8.3
2358,MI,OAKLAND CO INTL,-8.0
2359,MI,OAKLAND CO. INTNL AIRPORT,-8.0
2360,MI,SAGINAW CO H W BROWN,-8.0
2361,MI,SAGNAW CO H.W. BROWNE ARPT,-8.0
2362,MI,OWOSSO COMMUNITY,-8.0
2363,MI,OWOSSO COMMUNITY AIRPORT,-8.0
2364,MI,BROOKS FLD,-7.6
2365,MI,BROOKS FIELD AIRPORT,-7.6
2366,MI,LAMBERTVILLE,-7.6
2367,MI,TOLEDO SUBURBAN AIRPORT,-7.6
2368,MI,MACKINAW CITY,-7.4
2369,MI,HILLSDALE MUNICIPAL,-7.4
2370,MI,HILLSDALE MUNICIPAL ARPT,-7.4
2371,MI,MACKINACK ISLAND,-7.1
2372,MI,MACKINAC ISLAND AIRPORT,-7.1
2373,MI,FREMONT MUNI,-6.9
2374,MI,FREMONT MUNICIPAL AIRPORT,-6.9
2375,MI,KIRSCH MUNI,-6.9
2376,MI,KIRSCH MUNICIPAL AIRPORT,-6.9
2377,MI,ALPENA,-6.7
2378,MI,FRANKLIN DOW MEM FLD,-6.7
2379,MI,FRANKFORT DOW MEMORIAL FIELD,-6.7
2380,MI,WILLOW RUN,-6.0
2381,MI,WILLOW RUN AIRPORT,-6.0
2382,MI,COPPER HARBOR,-6.0
2383,MI,BRANCH CO MEM,-6.0
2384,MI,BRANCH COUNTY MEMO AIRPORT,-6.0
2385,MI,CHERRY CAPITAL AIRPORT,-6.0
2386,MI,HREE RIVERS MUNICIPAL DR HAIN,-5.8
2387,MI,MOUNT PLEASANT MUNI,-5.8
2388,MI,MOUNT PLEASANT MUNI ARPT,-5.8
2389,MI,FAIRPORT,-5.3
2390,MI,DETROIT METRO WAYNE COUNTY AI,-5.1
2391,MI,W K KELLOGG,-5.1
2392,MI,W K KELLOGG AIRPORT,-5.1
2393,MI,MBS INTERNATIONAL AIRPORT,-5.1
2394,MI,IONIA COUNTY AIRPORT,-4.5
2395,MI,MASON CO,-4.5
2396,MI,MASON COUNTY AIRPORT,-4.5
2397,MI,SOUTH HAVEN AREA RGN,-3.3
2398,MI,SOUTH HAVEN AREA REGIONAL AIR,-3.3
2399,MI,CAPITAL CITY AIRPORT,-2.9
2400,MI,ST CLAIR CO INTL,-2.2
2401,MI,ST CLAIR COUNTY INTL ARPT,-2.2
2402,MI,GERALD R FORD INTERNATIONAL A,-2.0
2403,MI,TAWAS CITY GLOS WEATHER STATI,-1.5
2404,MI,KALAMAZOO BATTLE CR,-0.9
2405,MI,KLMAZO/BTL CREEK INTL ARPT,-0.9
2406,MI,GROSSE ILE MUNI,-0.8
2407,MI,GROSSE ILE MUNICIPAL AIRPORT,-0.8
2408,MI,PORT HOPE,0.0
2409,MI,HARBOR BEACH,0.0
2410,MI,TULIP CITY,0.0
2411,MI,TULIP CITY AIRPORT,0.0
2412,MI,SAGINAW BAY LIGHT 1          ,0.3
2413,MI,SELFRIDGE ANGB,0.3
2414,MI,SELFRIDGE AIR NATIONAL GUARD,0.3
2415,MI,ALGONAC,1.0
2416,MI,SOUTHWEST MICHIGAN,1.0
2417,MI,SW MICHIGAN REGIONAL ARPT,1.0
2418,MI,MANISTEE HARBOR,1.2
2419,MI,OAKLAND TROY,1.4
2420,MI,OAKLAND/TROY AIRPORT,1.4
2421,MI,ST CLAIR SHORES,1.8
2422,MI,MUSKEGON COUNTY AIRPORT,1.9
2423,MI,MUSKEGON,2.1
2424,MI,PORT SANILAC,2.8
2425,MI,GRAVELLY SHOALS,2.8
2426,MI,MOUTH OF BLACK RIVER,3.7
2427,MI,ST JOSEPH,4.5
2428,MI,GRAND TRAVERSE LIGHT,4.6
2429,MI,HOLLAND,4.6
2430,MI,THUNDER BAY ISLAND,5.0
2431,MI,SOUTH HAVEN,5.7
2432,MI,BIG SABLE POINT,13.6
2433,MI,PORTAGE CANAL,20.8
2434,MN,ALEXANDRIA MUNICIPAL AP,-57.1
2435,MN,ST PAUL DOWNTOWN AP,-57.1
2436,MN,WLMR MUNI-J L RICE FD ARPT,-57.1
2437,MN,MINNEAPOLIS NAS,-57.1
2438,MN,SANDSTONE 6 W                ,-57.1
2439,MN,DULUTH WILLIAMSN-JOHNSN MUNI,-57.1
2440,MN,INTERNATIONAL FALLS INTL AP,-57.1
2441,MN,MINNEAPOLIS-ST PAUL WOLD-CHAM,-57.1
2442,MN,ROCHESTER MUNICIPAL ARPT,-57.1
2443,MN,ST CLOUD MUNICIPAL ARPT,-57.1
2444,MN,HIBBING CHISHOLM-HIBBING AP,-57.1
2445,MN,GOODRIDGE 12 NNW             ,-57.1
2446,MN,ST MARYS HOSPITAL,-57.1
2447,MN,FALLS INTERNATIONAL AIRPORT,-42.0
2448,MN,ORR RGNL,-38.2
2449,MN,ORR REGIONAL AIRPORT,-38.2
2450,MN,FLAG ISLAND,-38.2
2451,MN,COOK MUNI,-38.2
2452,MN,COOK MUNICIPAL AIRPORT,-38.2
2453,MN,WADENA,-38.2
2454,MN,WADENA MUNICIPAL AIRPORT,-38.2
2455,MN,ELY MUNI,-38.2
2456,MN,ELY MUNICIPAL AIRPORT,-38.2
2457,MN,CHISHOLM-HIBBING AIRPORT,-38.0
2458,MN,PK RPDS MUNI-KONSHOK FD AP,-36.9
2459,MN,BEMIDJI MUNICIPAL,-36.9
2460,MN,BEMIDJI-BELTRAMI CO ARPT,-36.9
2461,MN,LONGVILLE MUNI,-36.4
2462,MN,LONGVILLE MUNICIPAL ARPT,-36.4
2463,MN,BIGFORK,-36.4
2464,MN,BIGFORK MUNICIPAL AIRPORT,-36.4
2465,MN,EVELETH VIRGINIA MUN,-36.4
2466,MN,EVELETH-VIRGINIA MUNI ARPT,-36.4
2467,MN,BRAINERD LAKES RGNL,-35.0
2468,MN,BRAINERD LAKES RGNL ARPT,-35.0
2469,MN,CRANE LAKE SEAPLANE,-34.6
2470,MN,SCOTTS SPB,-34.6
2471,MN,CROOKSTON MUNI KIRKW,-34.6
2472,MN,CRKSTN MUNI KRKWOD FLD APT,-34.6
2473,MN,WARROAD INTL,-34.6
2474,MN,WARROAD INTL-SWEDE CARLSON FL,-34.6
2475,MN,HALLOCK MUNI,-34.6
2476,MN,HALLOCK MUNICIPAL AIRPORT,-34.6
2477,MN,WASKISH MUNI AIRPT,-34.6
2478,MN,WASKISH MUNICIPAL AIRPORT,-34.6
2479,MN,FOSSTON MUNI,-34.6
2480,MN,FOSSTON MUNICIPAL AIRPORT,-34.6
2481,MN,STAPLES MUNI,-34.6
2482,MN,STAPLES MUNICIPAL AIRPORT,-34.6
2483,MN,BAUDETTE INTERNATIONAL APT,-34.1
2484,MN,RAY S MILLER AAF / CAMP RIPLE,-33.2
2485,MN,THIEF RIVER FALLS RG,-33.0
2486,MN,THIEF RIVER FALLS RGNL APT,-33.0
2487,MN,LITTLE FALLS MORRISO,-32.8
2488,MN,LITL FALS/MRSON CO-LNBRG FIEL,-32.8
2489,MN,PINE RIVER RGNL,-32.8
2490,MN,PINE RIVER REGIONAL AIRPORT,-32.8
2491,MN,ROSEAU MUNI BILLBERG,-32.8
2492,MN,ROSEAU MUNI/RUDY BILLBERG FLD,-32.8
2493,MN,AITKIN MUNI KURTZ FL,-32.8
2494,MN,ATKN MUNI-S KURTZ FLD ARPT,-32.8
2495,MN,GRAND RAPIDS ITASCA,-32.1
2496,MN,GRAND RAPIDS/ITASCA CO-G NEWS,-32.1
2497,MN,DETROIT LAKES WETHIN,-31.0
2498,MN,DETRT LKS-WETHING FLD ARPT,-31.0
2499,MN,ISEDOR IVERSON,-29.2
2500,MN,ISEDOR IVERSON AIRPORT,-29.2
2501,MN,PAYNESVILLE MUNI,-29.2
2502,MN,PAYNESVILLE MUNICIPAL AP,-29.2
2503,MN,MOORHEAD MUNI,-29.2
2504,MN,MOORHEAD MUNICIPAL AIRPORT,-29.2
2505,MN,GLENWOOD MUNI,-29.2
2506,MN,GLENWOOD MUNICIPAL AIRPORT,-29.2
2507,MN,ST CLOUD REGIONAL AIRPORT,-27.9
2508,MN,CHANDLER FIELD AIRPORT,-27.9
2509,MN,FERGUS FALLS MUNICIPAL AIRPOR,-27.4
2510,MN,PRINCETON MUNI,-27.4
2511,MN,PRINCETON MUNICIPAL AIRPORT,-27.4
2512,MN,RICHARD B HELGESON,-27.4
2513,MN,RICHARD B HELGESON AIRPORT,-27.4
2514,MN,MOOSE LAKE CARLTON C,-27.4
2515,MN,MOOSE LAKE CARLTON CO ARPT,-27.4
2516,MN,WHEATON MUNI,-27.4
2517,MN,WHEATON MUNICIPAL AIRPORT,-27.4
2518,MN,WASECA MUNI,-25.6
2519,MN,WASECA MUNICIPAL AIRPORT,-25.6
2520,MN,GRAND MARAIS COOK CO,-25.6
2521,MN,GRAND MARAIS/COOK CO ARPT,-25.6
2522,MN,MORA MUNI,-25.6
2523,MN,MORA MUNICIPAL AIRPORT,-25.6
2524,MN,BENSON MUNI,-25.6
2525,MN,BENSON MUNICIPAL AIRPORT,-25.6
2526,MN,ELBOW LAKE MUNICIPAL PRIDE OF,-25.2
2527,MN,RUSH CITY RGNL,-24.9
2528,MN,RUSH CITY REGIONAL AIRPORT,-24.9
2529,MN,MORRIS MUNI,-23.8
2530,MN,MORRIS MUNICIPAL AIRPORT,-23.8
2531,MN,BUFFALO MUNI ARPT,-23.8
2532,MN,BUFFALO MUNICIPAL AIRPORT,-23.8
2533,MN,APPLETON MUNI ARPT,-23.8
2534,MN,APPLETON MUNICIPAL AIRPORT,-23.8
2535,MN,CLOQUET CARLTON CO,-23.8
2536,MN,CLOQUET CARLTON CO AIRPORT,-23.8
2537,MN,MAPLE LAKE MUNICIPAL,-23.8
2538,MN,MAPLE LAKE MUNICIPAL ARPT,-23.8
2539,MN,LITCHFIELD MUNI,-23.8
2540,MN,LITCHFIELD MUNICIPAL ARPT,-23.8
2541,MN,FARIBAULT MUNI,-23.8
2542,MN,FARIBAULT MUNICIPAL ARPT,-23.8
2543,MN,RED WING RGNL,-23.8
2544,MN,RED WING REGIONAL AIRPORT,-23.8
2545,MN,ALBERT LEA (AWOS)            ,-23.8
2546,MN,ALBERT LEA MUNICIPAL ARPT,-23.8
2547,MN,DODGE CENTER,-23.8
2548,MN,DODGE CENTER ARPT,-23.8
2549,MN,CAMBRIDGE MUNICIPAL ARPT,-23.8
2550,MN,CAMBRIDGE MUNI,-23.8
2551,MN,ORTONVILLE MUNI MART,-23.8
2552,MN,ORTHONVILLE MUNI-MARTINSON FI,-23.8
2553,MN,FAIRMONT MUNI(AWOS)          ,-23.1
2554,MN,FAIRMONT MUNICIPAL AIRPORT,-23.1
2555,MN,GRAND MARIAS,-23.1
2556,MN,GRAND MARAIS,-23.1
2557,MN,DULUTH INTERNATIONAL AIRPORT,-23.1
2558,MN,STANTON AIRFIELD,-22.9
2559,MN,FILLMORE CO,-22.9
2560,MN,FILLMORE COUNTY AIRPORT,-22.9
2561,MN,GLENCOE MUNI,-22.9
2562,MN,GLENCOE MUNICIPAL AIRPORT,-22.9
2563,MN,GRANITE FALLS MUNI,-22.0
2564,MN,GRANITE FALLS MUNI ARPT/LENZE,-22.0
2565,MN,WINONA MUNI CONRAD F,-22.0
2566,MN,WIOA MUNI-MAX CONRAD FD AP,-22.0
2567,MN,HUTCHINSON MUNI BUTL,-21.6
2568,MN,HTCHSON MUNI-BUTLR FLD APT,-21.6
2569,MN,ROCHESTER INTERNATIONAL AIRPO,-20.9
2570,MN,FLYING CLOUD,-20.9
2571,MN,FLYING CLOUD AIRPORT,-20.9
2572,MN,MANKATA RGNL ARPT,-20.9
2573,MN,MANKATO MUNICIPAL AIRPORT,-20.9
2574,MN,WILLMAR MUNI,-20.2
2575,MN,WILLMAR MUNICIPAL AIRPORT JOH,-20.2
2576,MN,AUSTIN MUNI,-20.2
2577,MN,AUSTIN MUNICIPAL AIRPORT,-20.2
2578,MN,NEW ULM MUNI,-20.2
2579,MN,NEW ULM MUNICIPAL AIRPORT,-20.2
2580,MN,WINDOM MUNI,-20.2
2581,MN,WINDOM MUNICIPAL AIRPORT,-20.2
2582,MN,ST JAMES MUNI,-20.2
2583,MN,ST JAMES MUNICIPAL AIRPORT,-20.2
2584,MN,AIRLAKE,-20.2
2585,MN,AIRLAKE AIRPORT,-20.2
2586,MN,OWATONNA DEGNER RGNL,-20.2
2587,MN,OWATONNA DEGNER RGNL ARPT,-20.2
2588,MN,REDWOOD FALLS MUNI,-20.0
2589,MN,REDWOOD FALLS MUNI AIRPORT,-20.0
2590,MN,WORTHINGTON MUNI,-18.9
2591,MN,WORTHINGTON MUNICIPAL ARPT,-18.9
2592,MN,CRYSTAL,-18.9
2593,MN,CRYSTAL AIRPORT,-18.9
2594,MN,SW MINNESOTA RGNL,-18.4
2595,MN,SW MN RGNL MRSHL/RYAN FIELD A,-18.4
2596,MN,SLAYTON MUNICIPAL AIRPORT,-18.4
2597,MN,LUVERNE QUENTIN AANE,-18.4
2598,MN,QUENTIN AANENSON FIELD AIRPOR,-18.4
2599,MN,OLIVIA RGNL,-18.4
2600,MN,OLIVIA REGIONAL AIRPORT,-18.4
2601,MN,TRACY MUNI,-18.4
2602,MN,TRACY MUNICIPAL AIRPORT,-18.4
2603,MN,MONTEVIDEO CHIPPEWA,-18.4
2604,MN,MONTIVIDEO-CHIPPEWA CO APT,-18.4
2605,MN,SKY HARBOR,-18.4
2606,MN,SKY HARBOR AIRPORT,-18.4
2607,MN,LAC QUI PARLE CO,-18.4
2608,MN,MDSON-LAC QUI PARLE CO APT,-18.4
2609,MN,SOUTH ST PAUL MUNI,-17.5
2610,MN,SOUTH ST PAUL MUNI-RICHARD E,-17.5
2611,MN,MYERS FIELD AIRPORT,-17.3
2612,MN,MINNEAPOLIS-ST PAUL INTERNATI,-17.0
2613,MN,ST PAUL DOWNTOWN HO,-17.0
2614,MN,ST PAUL DWTWN HOLMAN FD AP,-17.0
2615,MN,JACKSON MUNI,-16.6
2616,MN,JACKSON MUNICIPAL AIRPORT,-16.6
2617,MN,ANOKA CO BLAINE,-16.6
2618,MN,ANOKA CO-BLNE AP(JNS FD) AP,-16.6
2619,MN,ST MARY HOSPITAL HELIPORT,-15.0
2620,MN,PIPESTONE MUNI,-14.8
2621,MN,PIPESTONE MUNICIPAL ARPT,-14.8
2622,MN,SILVER BAY,-14.8
2623,MO,MALDEN FAA AIRPORT,-57.1
2624,MO,RICHARDS GEBAUR AFB,-57.1
2625,MO,FT LNRD WD AAF,-57.1
2626,MO,WHITEMAN AAF,-57.1
2627,MO,CHILLICOTHE,-57.1
2628,MO,COLUMBIA MUNICIPAL AP,-57.1
2629,MO,JOPLIN MUNICIPAL AP,-57.1
2630,MO,KANSAS CITY MUNICIPAL AP,-57.1
2631,MO,MARSHALL,-57.1
2632,MO,NEW FLORENCE,-57.1
2633,MO,VICHY ROLLA NATL ARPT,-57.1
2634,MO,KIRKSVILLE CANNON MEMORIAL AP,-57.1
2635,MO,TARKIO,-57.1
2636,MO,ADVANCE 1 S                  ,-57.1
2637,MO,ST LOUIS LAMBERT,-57.1
2638,MO,BUTLER FAA AP,-57.1
2639,MO,FARMINGTON,-57.1
2640,MO,COLUMBIA REGIONAL AIRPORT,-57.1
2641,MO,KANSAS CITY INTERNATIONAL AIR,-57.1
2642,MO,ST JOSEPH WBO,-57.1
2643,MO,ST LOUIS LAMBERT INT'L ARPT,-57.1
2644,MO,SPRINGFIELD MUNICIPAL ARPT,-57.1
2645,MO,CHILLICOTHE 22 ENE           ,-57.1
2646,MO,JOPLIN 24 N                  ,-57.1
2647,MO,SALEM 10 W                   ,-57.1
2648,MO,KIRKSVILLE RGNL,-11.0
2649,MO,KIRKSVILLE REGIONAL ARPT,-11.0
2650,MO,WAYNESVILLE RGNL AR,-8.1
2651,MO,WAYNESVILLE REGIONAL AIRPORT,-8.1
2652,MO,ROLLA NATIONAL AIRPORT,-8.0
2653,MO,SPRINGFIELD-BRANSON REGIONAL,-8.0
2654,MO,FARMINGTON RGNL,-8.0
2655,MO,FARMINGTON REGIONAL ARPT,-8.0
2656,MO,NORTHWEST MISSOURI RGNL,-7.8
2657,MO,HANNIBAL REGIONAL AIRPORT,-7.6
2658,MO,MARSHALL MEM MUNI,-7.6
2659,MO,WARSAW MUNI,-7.6
2660,MO,FLOYD W JONES LEBANON,-7.6
2661,MO,MEXICO MEM,-7.6
2662,MO,LEE'S SUMMIT,-7.6
2663,MO,LEE'S SUMMIT MUNICIPAL APT,-7.6
2664,MO,WHITEMAN AFB,-7.2
2665,MO,WHITEMAN AFB AIRPORT,-7.2
2666,MO,ST. JOSEPH/ROSE-CRA,-7.1
2667,MO,ROSECRANS MEMORIAL AIRPORT,-7.1
2668,MO,WEST PLAINS MUNI,-7.1
2669,MO,WEST PLAINS MUNICIPAL ARPT,-7.1
2670,MO,CHILLICOTHE AGRI-SC,-6.0
2671,MO,AGRICULTURAL SCIENCE CENTER,-6.0
2672,MO,LEE C FINE MEM,-6.0
2673,MO,LEE C FINE MEMORIAL ARPT,-6.0
2674,MO,JOPLIN REGIONAL AIRPORT,-6.0
2675,MO,LAMBERT-ST LOUIS INTERNATIONA,-6.0
2676,MO,SPIRIT OF ST LOUIS AIRPORT,-6.0
2677,MO,ST CHARLES CO SMARTT,-6.0
2678,MO,ST CHARLES CO SMARTT ARPT,-6.0
2679,MO,SEDALIA MEMORIAL,-6.0
2680,MO,SEDALIA MEMORIAL AIRPORT,-6.0
2681,MO,CHARLES B WHEELER D,-6.0
2682,MO,C.R. WHEELER DOWNTOWN ARPT,-6.0
2683,MO,WARRENSBURG,-5.8
2684,MO,SKYHAVEN AIRPORT,-5.8
2685,MO,BRANSON WEST MUNICIPAL EMERSO,-5.8
2686,MO,OMAR N BRADLEY,-5.8
2687,MO,MIDWEST NAT AIR CENTER AIRPOR,-5.8
2688,MO,MIDWEST NATIONAL AIR CENTER A,-5.8
2689,MO,MONETT MUNICIPAL AIRPORT,-5.8
2690,MO,CLINTON MEM,-5.8
2691,MO,CLINTON MEMORIAL AIRPORT,-5.8
2692,MO,CAMDENTON MEMORIAL AIRPORT,-5.8
2693,MO,CAPE GIRARDEAU RGNL,-5.1
2694,MO,CAPE GIRARDEAU RGNL ARPT,-5.1
2695,MO,JESSE VIERTEL MEMORIAL AIRPOR,-4.9
2696,MO,BRANSON AIRPORT,-4.0
2697,MO,WASHINGTON REGIONAL AIRPORT,-4.0
2698,MO,LAWRENCE SMITH MEM,-4.0
2699,MO,POPLAR BLUFF(AMOS)           ,-4.0
2700,MO,POPLAR BUFF MUNICIAL ARPT,-4.0
2701,MO,JEFFERSON CITY MEM,-4.0
2702,MO,JEFFERSON CITY MEMO ARPT,-4.0
2703,MO,SIKESTON MEM MUNI,-2.2
2704,MO,KENNETT MEM,-2.2
2705,MO,MALDEN MUNI,-0.4
2706,MO,RICHARDS-GEBAUR AP,23.0
2707,MO,RICHARD GEBAUR,23.0
2708,MS,COLUMBUS AAF,-57.1
2709,MS,JACKSON 4 NW                 ,-57.1
2710,MS,GREENWOOD MUNICIPAL AP,-57.1
2711,MS,VICKSBURG OLD,-57.1
